True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Bare Sediment,574,658,680,862,807,848,905,786,550,930,554,821,0.06315789473684211,0.28421052631578947,0.34210526315789475,0.8210526315789474,0.6763157894736842,0.7842105263157895,0.9342105263157896,0.6210526315789474,0,1,0.01052631578947368,0.7131578947368421,0.11802853437094682,-0.13421052631578947
Bare Sediment,580,640,700,894,812,864,901,755,530,906,554,821,0.13297872340425532,0.2925531914893617,0.4521276595744681,0.9680851063829788,0.75,0.8882978723404256,0.9867021276595744,0.598404255319149,0,1,0.06382978723404255,0.773936170212766,0.12170639899623588,-0.16558018252933507
Magnoliopsida,570,634,642,946,812,864,901,755,530,906,554,821,0.09615384615384616,0.25,0.2692307692307692,1,0.6778846153846154,0.8028846153846154,0.8918269230769231,0.5408653846153846,0,0.903846153846154,0.05769230769230769,0.6995192307692307,0.19143576826196473,-0.19746835443037977
Bare Sediment,526,642,621,900,812,831,886,714,482,900,554,821,0.10526315789473684,0.3827751196172249,0.33253588516746413,1,0.7894736842105263,0.8349282296650717,0.9665071770334928,0.5550239234449761,0,1,0.1722488038277512,0.8110047846889952,0.1834319526627219,-0.16731517509727625
Bare Sediment,562,666,689,886,812,831,886,714,482,900,554,821,0.19138755980861244,0.44019138755980863,0.49521531100478466,0.9665071770334928,0.7894736842105263,0.8349282296650717,0.9665071770334928,0.5550239234449761,0,1,0.1722488038277512,0.8110047846889952,0.12507936507936507,-0.14175257731958762
Bare Sediment,607,682,719,902,838,865,852,787,544,913,615,796,0.17073170731707318,0.3739837398373983,0.4742547425474255,0.9701897018970188,0.7967479674796748,0.8699186991869918,0.8346883468834688,0.6585365853658537,0,1,0.1924119241192412,0.6829268292682927,0.11289327575570636,-0.1388888888888889
Bare Sediment,612,687,706,874,838,865,852,787,544,913,615,796,0.1842818428184282,0.3875338753387534,0.4390243902439024,0.8943089430894309,0.7967479674796748,0.8699186991869918,0.8346883468834688,0.6585365853658537,0,1,0.1924119241192412,0.6829268292682927,0.10632911392405064,-0.11979500320307496
Bare Sediment,670,706,728,877,877,860,872,838,616,929,615,796,0.1751592356687898,0.2898089171974522,0.35987261146496813,0.8343949044585988,0.8343949044585988,0.7802547770700637,0.8184713375796179,0.7101910828025477,0.00318471337579617,1,0,0.5764331210191083,0.09283489096573208,-0.1080227416298168
Bare Sediment,602,700,730,888,877,860,872,838,616,929,615,796,0,0.2996941896024465,0.39143730886850153,0.8746177370030581,0.8409785932721713,0.7889908256880734,0.8256880733944955,0.7217125382262997,0.04281345565749235,1,0.03975535168195718,0.5932721712538226,0.09765142150803462,-0.11838790931989925
Bare Sediment,570,676,690,916,856,871,895,818,582,961,615,796,0,0.2710997442455243,0.3069053708439898,0.8849104859335039,0.731457800511509,0.7698209718670077,0.8312020460358056,0.6342710997442456,0.03069053708439897,1,0.11508951406649616,0.578005115089514,0.14072229140722292,-0.1507537688442211
Bare Sediment,644,696,718,944,856,871,895,818,582,961,615,796,0.16358839050131926,0.3007915567282322,0.35883905013192613,0.9551451187335092,0.7229551451187335,0.762532981530343,0.8258575197889182,0.6226912928759895,0,1,0.0870712401055409,0.5646437994722955,0.13598074608904934,-0.15121951219512195
Bare Sediment,658,764,762,936,870,890,914,886,625,940,583,656,0.21008403361344535,0.5070028011204482,0.5014005602240896,0.988795518207283,0.803921568627451,0.8599439775910365,0.927170868347339,0.8487394957983193,0.1176470588235294,1,0,0.20448179271708683,0.10247349823321555,-0.1011764705882353
Bare Sediment,656,750,770,930,870,890,914,886,625,940,583,656,0.20448179271708683,0.4677871148459384,0.5238095238095238,0.9719887955182072,0.803921568627451,0.8599439775910365,0.927170868347339,0.8487394957983193,0.1176470588235294,1,0,0.20448179271708683,0.09411764705882351,-0.10714285714285714
Bare Sediment,664,754,772,968,861,875,923,918,670,932,583,656,0.2103896103896104,0.44415584415584414,0.4909090909090909,1,0.7220779220779221,0.7584415584415585,0.8831168831168831,0.8701298701298701,0.22597402597402597,0.9064935064935064,0,0.1896103896103896,0.11264367816091954,-0.124274099883856
Bare Sediment,626,748,752,939,861,875,923,918,670,932,583,656,0.1207865168539326,0.46348314606741575,0.4747191011235955,1,0.7808988764044944,0.8202247191011236,0.9550561797752808,0.9410112359550562,0.2443820224719101,0.9803370786516854,0,0.2050561797752809,0.11058545239503252,-0.11321873147599287
Magnoliopsida,545,662,664,925,839,872,897,841,599,958,583,656,0,0.28329297820823246,0.288135593220339,0.9200968523002422,0.711864406779661,0.7917675544794189,0.8523002421307506,0.7167070217917676,0.13075060532687652,1,0.09200968523002422,0.2687651331719128,0.1642542479546885,-0.1657214870825457
Bare Sediment,586,678,668,914,839,872,897,841,599,958,583,656,0.008,0.25333333333333335,0.22666666666666663,0.8826666666666667,0.6826666666666666,0.7706666666666667,0.8373333333333334,0.688,0.04266666666666666,1,0,0.19466666666666663,0.1554993678887484,-0.14824120603015076
Bare Sediment,617,691,720,904,838,842,859,817,610,913,526,525,0.2371134020618557,0.4278350515463918,0.5025773195876289,0.9768041237113402,0.8067010309278351,0.8170103092783505,0.8608247422680413,0.7525773195876289,0.2190721649484536,1,0.00257731958762886,0,0.11330049261083744,-0.1335423197492163
Bare Sediment,594,708,710,911,838,842,859,817,610,913,526,525,0.17783505154639176,0.47164948453608246,0.47680412371134023,0.9948453608247424,0.8067010309278351,0.8170103092783505,0.8608247422680413,0.7525773195876289,0.2190721649484536,1,0.00257731958762886,0,0.12399753238741518,-0.12538604076590487
Bare Sediment,660,744,750,914,812,796,807,790,570,826,526,525,0.34704370179948585,0.5629820051413882,0.5784061696658098,1,0.7377892030848329,0.6966580976863753,0.7249357326478149,0.6812339331619537,0.11568123393316196,0.7737789203084833,0.00257069408740359,0,0.0985576923076923,-0.10253317249698432
Bare Sediment,638,759,781,912,812,796,807,790,570,826,526,525,0.29198966408268734,0.6046511627906976,0.661498708010336,1,0.7416020671834626,0.7002583979328165,0.7286821705426356,0.6847545219638242,0.11627906976744186,0.7777777777777778,0.00258397932816537,0,0.07737743650324867,-0.09156193895870736
Bare Sediment,686,772,770,888,722,637,708,689,519,689,526,525,0.4525745257452574,0.6856368563685636,0.6802168021680217,1,0.5501355013550135,0.31978319783197834,0.5121951219512195,0.46070460704607047,0,0.46070460704607047,0.01897018970189701,0.01626016260162601,0.07117008443908324,-0.06987951807228916
Bare Sediment,642,742,748,831,722,637,708,689,519,689,526,525,0.3942307692307692,0.7147435897435898,0.7339743589743589,1,0.6506410256410257,0.3782051282051282,0.6057692307692307,0.5448717948717948,0,0.5448717948717948,0.02243589743589743,0.01923076923076923,0.0525649145028499,-0.05657978385251112
Bare Sediment,662,702,739,820,629,569,605,618,473,593,463,357,0.6587473002159827,0.7451403887688985,0.8250539956803455,1,0.5874730021598272,0.45788336933045354,0.5356371490280778,0.5637149028077754,0.2505399568034557,0.509719222462203,0.22894168466522677,0,0.05195638229634381,-0.07752956636005257
Bare Sediment,682,726,710,806,629,569,605,618,473,593,463,357,0.7238307349665924,0.821826280623608,0.7861915367483296,1,0.6057906458797327,0.47216035634743875,0.5523385300668151,0.5812917594654788,0.2583518930957684,0.5256124721603563,0.23608017817371937,0,0.0633245382585752,-0.05221932114882506
Bare Sediment,650,777,740,928,667,689,682,575,422,686,463,357,0.5131348511383538,0.7355516637478109,0.670753064798599,1,0.542907180385289,0.5814360770577933,0.5691768826619965,0.3817863397548162,0.1138353765323993,0.5761821366024519,0.18563922942206657,0,0.11270983213429256,-0.08856304985337243
Bare Sediment,606,747,736,990,667,689,682,575,422,686,463,357,0.3933649289099526,0.6161137440758294,0.5987361769352291,1,0.48973143759873616,0.5244865718799369,0.5134281200631912,0.344391785150079,0.10268562401263824,0.5197472353870458,0.1674565560821485,0,0.14716106604866744,-0.13989637305699482
Bare Sediment,530,630,623,720,487,456,419,389,260,449,463,357,0.5869565217391305,0.8043478260869565,0.7891304347826087,1,0.4934782608695652,0.4260869565217391,0.3456521739130435,0.28043478260869564,0,0.4108695652173913,0.44130434782608696,0.2108695652173913,0.07222635889798958,-0.06666666666666667
Water,392,462,430,266,487,456,419,389,260,449,463,357,0.5814977973568282,0.8898678414096917,0.748898678414097,0.02643171806167401,1,0.8634361233480177,0.7004405286343612,0.5682819383259912,0,0.8325991189427313,0.8942731277533039,0.42731277533039647,-0.23563218390804597,0.2692307692307692
Water,345,438,327,142,306,110,179,167,112,94,471,417,0.6657824933687002,0.9124668435013262,0.6180371352785146,0.1273209549071618,0.5623342175066313,0.04244031830238726,0.22546419098143236,0.19363395225464192,0.04774535809018567,0,1,0.8567639257294429,-0.3944562899786781,0.5103448275862069
Water,380,420,342,141,306,110,179,167,112,94,471,417,0.7586206896551724,0.8647214854111406,0.6578249336870027,0.1246684350132626,0.5623342175066313,0.04244031830238726,0.22546419098143236,0.19363395225464192,0.04774535809018567,0,1,0.8567639257294429,-0.4161490683229814,0.49732620320855614
Water,403,438,361,155,322,174,189,186,140,169,471,417,0.7945619335347432,0.9003021148036254,0.6676737160120846,0.04531722054380664,0.5498489425981873,0.1027190332326284,0.14803625377643503,0.13897280966767372,0,0.08761329305135952,1,0.8368580060422961,-0.3992248062015504,0.4772344013490725
Water,425,463,369,180,322,174,189,186,140,169,471,417,0.8610271903323263,0.9758308157099698,0.6918429003021148,0.12084592145015106,0.5498489425981873,0.1027190332326284,0.14803625377643503,0.13897280966767372,0,0.08761329305135952,1,0.8368580060422961,-0.3442622950819672,0.4401244167962675
Water,433,461,393,218,435,324,339,338,253,338,471,417,0.849802371541502,0.9604743083003952,0.691699604743083,0,0.857707509881423,0.4189723320158103,0.4782608695652174,0.4743083003952569,0.1383399209486166,0.4743083003952569,1,0.7865612648221344,-0.2864157119476268,0.35787923416789397
Water,436,484,406,243,435,324,339,338,253,338,471,417,0.8008298755186722,1,0.6763485477178424,0,0.7966804979253111,0.3360995850622407,0.3983402489626556,0.3941908713692946,0.04149377593360996,0.3941908713692946,0.946058091286307,0.7219917012448133,-0.25115562403698,0.3314993122420908
Water,436,528,472,452,735,769,784,635,454,822,560,823,0,0.23772609819121449,0.09302325581395347,0.041343669250646,0.772609819121447,0.8604651162790697,0.8992248062015504,0.5142118863049095,0.04651162790697674,0.9974160206718348,0.32041343669250644,1,-0.02164502164502164,0.07755102040816327
Bare Sediment,552,684,714,1276,878,973,965,848,618,1126,560,823,0,0.18232044198895028,0.22375690607734808,1,0.4502762430939226,0.5814917127071824,0.5704419889502762,0.4088397790055249,0.09116022099447514,0.7928176795580111,0.01104972375690607,0.3743093922651934,0.28241206030150756,-0.3020408163265306
Bare Sediment,542,641,642,838,789,797,868,647,438,921,536,815,0.2153209109730849,0.42028985507246375,0.422360248447205,0.8281573498964804,0.7267080745341615,0.7432712215320911,0.8902691511387164,0.432712215320911,0,1,0.2028985507246377,0.7805383022774327,0.13243243243243244,-0.13319810682893848
Bare Sediment,557,604,628,880,789,797,868,647,438,921,536,815,0.2463768115942029,0.34368530020703936,0.39337474120082816,0.9151138716356108,0.7267080745341615,0.7432712215320911,0.8902691511387164,0.432712215320911,0,1,0.2028985507246377,0.7805383022774327,0.16710875331564987,-0.18598382749326145
Magnoliopsida,410,548,535,974,742,837,928,707,475,953,536,815,0,0.24468085106382975,0.22163120567375885,1,0.5886524822695035,0.7570921985815603,0.9184397163120568,0.526595744680851,0.1152482269503546,0.9627659574468084,0.22340425531914893,0.7180851063829787,0.29092113982770046,-0.27989487516425754
Magnoliopsida,384,484,466,958,742,837,928,707,475,953,536,815,0,0.17421602787456447,0.14285714285714285,1,0.6236933797909407,0.789198606271777,0.9477351916376306,0.5627177700348432,0.15853658536585366,0.9912891986062716,0.26480836236933797,0.7508710801393729,0.3455056179775281,-0.3287101248266297
Magnoliopsida,394,462,495,916,756,870,937,783,531,973,536,815,0,0.11744386873920552,0.17443868739205526,0.9015544041450776,0.6252158894645942,0.8221070811744386,0.9378238341968912,0.6718480138169257,0.2366148531951641,1,0.2452504317789292,0.7271157167530224,0.29836995038979447,-0.32946298984034833
Magnoliopsida,437,542,510,954,756,870,937,783,531,973,536,815,0,0.1958955223880597,0.13619402985074627,0.9645522388059702,0.5951492537313433,0.8078358208955224,0.9328358208955224,0.6455223880597015,0.17537313432835822,1,0.18470149253731344,0.7052238805970149,0.30327868852459017,-0.27540106951871657
Magnoliopsida,532,665,639,934,807,848,905,786,550,930,554,821,0,0.3308457711442786,0.26616915422885573,1,0.6840796019900498,0.7860696517412935,0.927860696517413,0.6318407960199005,0.04477611940298507,0.9900497512437813,0.05472636815920398,0.7189054726368159,0.18753973299427845,-0.16823014383989993
Bare Sediment,562,642,634,872,807,848,905,786,550,930,554,821,0.03157894736842105,0.2421052631578947,0.22105263157894736,0.8473684210526315,0.6763157894736842,0.7842105263157895,0.9342105263157896,0.6210526315789474,0,1,0.01052631578947368,0.7131578947368421,0.15803452855245684,-0.15191545574636725
