True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Microphytobenthos,980,1222,1092,2008,1660,1867,1925,1230,716,1938,756,1904,0.2043343653250774,0.39164086687306504,0.29102167182662536,1,0.7306501547987616,0.8908668730650154,0.9357585139318886,0.3978328173374613,0,0.9458204334365324,0.03095975232198142,0.9195046439628484,0.2954838709677419,-0.243343653250774
Microphytobenthos,888,1182,998,2080,1649,1904,1960,1258,723,1942,756,1904,0.12159174649963156,0.33824613117170227,0.20265291083271925,1,0.6823876197494473,0.8703021370670597,0.9115696389093588,0.39425202652910835,0,0.8983050847457628,0.02431834929992631,0.8703021370670597,0.35152696556205326,-0.2752912323727774
Microphytobenthos,850,1116,917,2070,1649,1904,1960,1258,723,1942,756,1904,0.09428359317000742,0.29175946547884185,0.1440237564959169,1,0.6874536005939124,0.8767631774313289,0.9183370452858204,0.39717891610987377,0,0.9049740163325908,0.02449888641425389,0.8767631774313289,0.38600602611315704,-0.2994350282485876
Microphytobenthos,843,1126,936,2046,1617,1905,1913,1287,713,1985,744,1868,0.09752438109527382,0.30982745686421603,0.16729182295573894,1,0.6781695423855963,0.8942235558889723,0.900225056264066,0.43060765191297823,0,0.95423855963991,0.02325581395348837,0.8664666166541636,0.3722334004024145,-0.2900378310214376
Microphytobenthos,856,1104,974,2054,1617,1905,1913,1287,713,1985,744,1868,0.10663683818046234,0.29157345264727813,0.19463087248322147,1,0.674123788217748,0.8888888888888888,0.8948545861297539,0.4280387770320656,0,0.9485458612975392,0.02311707680835197,0.8612975391498882,0.35667107001321,-0.30082330588980366
Microphytobenthos,866,1136,952,2090,1617,1897,1926,1232,695,1946,744,1868,0.12258064516129032,0.3161290322580645,0.1842293906810036,1,0.6609318996415771,0.8616487455197133,0.8824372759856631,0.3849462365591398,0,0.896774193548387,0.03512544802867384,0.8408602150537634,0.3740959894806049,-0.2957222566646001
Microphytobenthos,869,1154,960,2030,1617,1897,1926,1232,695,1946,744,1868,0.1303370786516854,0.3438202247191011,0.19850187265917604,1,0.6906367041198502,0.900374531835206,0.9220973782771535,0.402247191011236,0,0.9370786516853932,0.03670411985018727,0.8786516853932584,0.35785953177257523,-0.2751256281407035
Microphytobenthos,898,1196,1026,2008,1653,1857,1919,1177,679,1919,744,1868,0.16478555304740403,0.3890142964635064,0.26109857035364936,1,0.7328818660647103,0.8863807373965388,0.9330323551542512,0.3747178329571106,0,0.9330323551542512,0.04890895410082769,0.8946576373212942,0.3236651285431773,-0.2534332084893883
Microphytobenthos,911,1200,1024,2062,1653,1857,1919,1177,679,1919,744,1868,0.16775126536514823,0.3767172812725958,0.24945770065075923,1,0.7042660882140275,0.8517715112075199,0.8966015907447578,0.3600867678958785,0,0.8966015907447578,0.04699927693420101,0.8597252349963846,0.33635774465327284,-0.26425505824647455
Microphytobenthos,879,1172,998,2036,1656,1896,1939,1205,682,1945,721,1824,0.14549483013293943,0.361890694239291,0.2333825701624815,1,0.7193500738552437,0.896602658788774,0.9283604135893648,0.3862629246676514,0,0.9327917282127032,0.02880354505169867,0.843426883308715,0.34212261041529335,-0.26932668329177056
