True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Microphytobenthos,1004,1278,1192,2024,1680,1854,1893,1427,840,1967,806,1900,0.1625615763546798,0.38752052545156,0.3169129720853859,1,0.7175697865353038,0.8604269293924466,0.8924466338259441,0.5098522167487685,0.02791461412151067,0.9532019704433498,0,0.8981937602627258,0.25870646766169153,-0.225923682616596
Microphytobenthos,996,1282,1186,2002,1669,1850,1900,1436,839,1947,806,1900,0.1588628762541806,0.3979933110367893,0.3177257525083612,1,0.7215719063545151,0.8729096989966555,0.9147157190635452,0.5267558528428093,0.02759197324414715,0.9540133779264214,0,0.9147157190635452,0.2559598494353827,-0.2192448233861145
Microphytobenthos,984,1258,1156,2018,1669,1850,1900,1436,839,1947,806,1900,0.1468646864686469,0.37293729372937295,0.2887788778877888,1,0.7120462046204621,0.8613861386138614,0.9026402640264026,0.5198019801980198,0.02722772277227722,0.9414191419141914,0,0.9026402640264026,0.2715816005040958,-0.231990231990232
Microphytobenthos,1000,1268,1170,2026,1669,1844,1900,1449,839,1943,806,1900,0.15901639344262294,0.37868852459016394,0.2983606557377049,1,0.7073770491803278,0.8508196721311475,0.8967213114754098,0.5270491803278688,0.02704918032786885,0.931967213114754,0,0.8967213114754098,0.26783479349186484,-0.23011536126290225
Microphytobenthos,1011,1288,1162,2044,1669,1844,1900,1449,839,1943,806,1900,0.16558966074313408,0.3893376413570275,0.2875605815831987,1,0.697092084006462,0.8384491114701131,0.8836833602584814,0.5193861066235864,0.02665589660743134,0.9184168012924072,0,0.8836833602584814,0.27510917030567683,-0.226890756302521
Microphytobenthos,996,1274,1178,2040,1667,1845,1890,1431,839,1926,807,1901,0.15328467153284672,0.37875101378751014,0.3008921330089213,1,0.6974858069748581,0.8418491484184915,0.878345498783455,0.5060827250608273,0.0259529602595296,0.9075425790754258,0,0.8872668288726683,0.26786824114356744,-0.2311406155703078
Microphytobenthos,986,1284,1168,2020,1667,1845,1890,1431,839,1926,807,1901,0.14756801319043694,0.393239901071723,0.29760923330585326,1,0.7089859851607585,0.8557295960428689,0.8928276999175597,0.5144270403957131,0.02638087386644682,0.9225061830173124,0,0.9018961253091508,0.2672521957340025,-0.22276029055690072
Microphytobenthos,984,1290,1180,2000,1670,1832,1898,1419,838,1928,807,1901,0.14836546521374686,0.40486169321039395,0.3126571668063705,1,0.7233864207879296,0.8591785414920369,0.914501257334451,0.5129924559932942,0.02598491198658843,0.93964794635373,0,0.9170159262363788,0.2578616352201258,-0.2158054711246201
Microphytobenthos,1007,1284,1160,2014,1670,1832,1898,1419,838,1928,807,1901,0.16570008285004142,0.3951946975973488,0.29246064623032314,1,0.7149958574979287,0.8492129246064622,0.903893951946976,0.5070422535211268,0.02568351284175642,0.9287489643744822,0,0.9063794531897266,0.26906112161310647,-0.22134627046694968
Microphytobenthos,980,1296,1178,2042,1692,1836,1900,1431,840,1927,807,1901,0.14008097165991903,0.39595141700404857,0.3004048582995951,1,0.7165991902834008,0.8331983805668016,0.8850202429149797,0.5052631578947369,0.02672064777327935,0.9068825910931174,0,0.8858299595141701,0.2683229813664596,-0.22348711803475135
Microphytobenthos,954,1288,1174,2032,1692,1836,1900,1431,840,1927,807,1901,0.12,0.3926530612244898,0.29959183673469386,1,0.7224489795918367,0.84,0.8922448979591837,0.5093877551020408,0.02693877551020408,0.9142857142857144,0,0.893061224489796,0.26762320648783533,-0.22409638554216868
Microphytobenthos,974,1290,1140,2014,1688,1858,1905,1440,837,1948,814,1905,0.13333333333333333,0.39666666666666667,0.27166666666666667,1,0.7283333333333334,0.87,0.9091666666666668,0.5216666666666666,0.01916666666666666,0.945,0,0.9091666666666668,0.27710843373493976,-0.21912832929782083
Microphytobenthos,974,1286,1158,2030,1688,1858,1905,1440,837,1948,814,1905,0.13157894736842105,0.3881578947368421,0.28289473684210525,1,0.71875,0.8585526315789473,0.897203947368421,0.5148026315789473,0.01891447368421052,0.9325657894736842,0,0.897203947368421,0.27352572145545795,-0.2243667068757539
Microphytobenthos,984,1284,1160,2046,1674,1884,1925,1453,829,1977,814,1905,0.137987012987013,0.3814935064935065,0.28084415584415584,1,0.698051948051948,0.8685064935064936,0.9017857142857144,0.5186688311688312,0.01217532467532467,0.9439935064935064,0,0.885551948051948,0.27635683094198377,-0.2288288288288288
Microphytobenthos,982,1290,1160,2036,1674,1884,1925,1453,829,1977,814,1905,0.13747954173486088,0.3895253682487725,0.28314238952536824,1,0.7037643207855974,0.8756137479541735,0.909165302782324,0.5229132569558101,0.01227495908346972,0.9517184942716858,0,0.8927986906710311,0.27409261576971217,-0.2242934455802766
Microphytobenthos,998,1302,1162,2054,1690,1847,1940,1446,828,1972,814,1905,0.14838709677419354,0.3935483870967742,0.2806451612903226,1,0.7064516129032258,0.8330645161290322,0.9080645161290324,0.5096774193548387,0.01129032258064516,0.9338709677419356,0,0.8798387096774194,0.277363184079602,-0.22407628128724671
Microphytobenthos,1011,1304,1158,2066,1690,1847,1940,1446,828,1972,814,1905,0.1573482428115016,0.3913738019169329,0.2747603833865815,1,0.6996805111821086,0.8250798722044729,0.8993610223642172,0.5047923322683706,0.011182108626198081,0.9249201277955272,0,0.8714057507987221,0.2816377171215881,-0.22611275964391692
Microphytobenthos,1030,1304,1172,2062,1738,1848,1939,1437,837,1974,825,1894,0.16572352465642684,0.3872271624898949,0.280517380759903,1,0.7380759902991108,0.8270008084074374,0.9005658852061439,0.49474535165723527,0.00970088924818108,0.9288601455133388,0,0.8641875505254648,0.2752009894867038,-0.2251931075460487
Microphytobenthos,1036,1290,1180,2062,1738,1848,1939,1437,837,1974,825,1894,0.17057396928051738,0.375909458367017,0.28698464025869036,1,0.7380759902991108,0.8270008084074374,0.9005658852061439,0.49474535165723527,0.00970088924818108,0.9288601455133388,0,0.8641875505254648,0.2720542874768661,-0.23031026252983297
Microphytobenthos,1019,1288,1196,2048,1733,1869,1955,1447,838,1982,825,1894,0.15862632869991825,0.3785772690106296,0.30335241210139,1,0.7424366312346689,0.8536385936222404,0.9239574816026164,0.508585445625511,0.01062959934587081,0.946034341782502,0,0.8740801308258381,0.2626387176325524,-0.2278177458033573
Microphytobenthos,990,1320,1180,2072,1733,1869,1955,1447,838,1982,825,1894,0.132317562149158,0.39695268644747395,0.2846832397754611,1,0.7281475541299118,0.8372093023255814,0.9061748195669608,0.4987971130713713,0.01042502004811547,0.9278267842822776,0,0.8572574178027266,0.2742927429274293,-0.2216981132075472
Microphytobenthos,1004,1316,1186,2068,1708,1874,1948,1445,829,1997,825,1894,0.14400643604183427,0.39501206757843926,0.2904263877715205,1,0.7103781174577635,0.8439259855189059,0.9034593724859212,0.498793242156074,0.00321802091713596,0.9428801287208368,0,0.8600160901045857,0.27105101413644744,-0.2222222222222222
Microphytobenthos,1002,1302,1194,2072,1708,1874,1948,1445,829,1997,825,1894,0.14194065757818766,0.3825180433039294,0.29591018444266237,1,0.7080994386527666,0.8412189254210104,0.90056134723336,0.4971932638331997,0.00320769847634322,0.9398556535685646,0,0.8572574178027266,0.26883037354562156,-0.22821576763485477
Microphytobenthos,1032,1302,1176,2100,1726,1890,1960,1419,814,1996,829,1863,0.16951788491446346,0.37947122861586313,0.28149300155520995,1,0.7091757387247278,0.8367029548989113,0.8911353032659409,0.4704510108864697,0,0.9191290824261276,0.01166407465007776,0.8157076205287714,0.28205128205128205,-0.2345679012345679
Microphytobenthos,1028,1314,1206,2082,1726,1890,1960,1419,814,1996,829,1863,0.16876971608832808,0.3943217665615142,0.30914826498422715,1,0.7192429022082019,0.8485804416403786,0.9037854889589906,0.47712933753943215,0,0.9321766561514196,0.01182965299684542,0.8272870662460567,0.2664233576642336,-0.22614840989399293
Microphytobenthos,1009,1316,1196,2032,1725,1863,1927,1384,806,1980,829,1863,0.16557911908646003,0.4159869494290375,0.3181076672104405,1,0.7495921696574225,0.8621533442088092,0.9143556280587276,0.47145187601957583,0,0.9575856443719412,0.01876019575856443,0.8621533442088092,0.2589838909541512,-0.2138590203106332
Microphytobenthos,1006,1330,1198,2062,1725,1863,1927,1384,806,1980,829,1863,0.1592356687898089,0.4171974522292994,0.31210191082802546,1,0.731687898089172,0.8415605095541401,0.892515923566879,0.4601910828025478,0,0.9347133757961784,0.01831210191082802,0.8415605095541401,0.2650306748466258,-0.2158018867924528
Microphytobenthos,1010,1300,1196,2082,1736,1864,1915,1362,780,1952,829,1863,0.17665130568356374,0.39938556067588327,0.3195084485407066,1,0.7342549923195084,0.8325652841781874,0.8717357910906298,0.4470046082949309,0,0.9001536098310292,0.03763440860215054,0.8317972350230415,0.27028676021964615,-0.231224127735068
Microphytobenthos,1002,1338,1200,2040,1736,1864,1915,1362,780,1952,829,1863,0.1761904761904762,0.4428571428571429,0.3333333333333333,1,0.7587301587301587,0.8603174603174604,0.9007936507936508,0.46190476190476193,0,0.9301587301587302,0.03888888888888889,0.8595238095238096,0.25925925925925924,-0.2078152753108348
