True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Water,477,520,398,299,373,300,304,264,236,273,510,266,0.8485915492957746,1,0.5704225352112676,0.22183098591549297,0.4823943661971831,0.22535211267605632,0.23943661971830985,0.09859154929577464,0,0.13028169014084506,0.9647887323943662,0.1056338028169014,-0.14203730272596843,0.2698412698412698
Water,486,542,389,299,373,300,304,264,236,273,510,266,0.8169934640522876,1,0.5,0.2058823529411765,0.4477124183006536,0.20915032679738563,0.2222222222222222,0.0915032679738562,0,0.12091503267973856,0.8954248366013072,0.09803921568627452,-0.1308139534883721,0.28894173602853745
Water,502,562,424,341,425,336,330,290,274,313,521,285,0.7916666666666666,1,0.5208333333333334,0.2326388888888889,0.5243055555555556,0.2152777777777778,0.19444444444444445,0.05555555555555555,0,0.13541666666666666,0.8576388888888888,0.03819444444444445,-0.1084967320261438,0.24473975636766335
Water,504,578,417,336,401,331,310,275,256,301,521,285,0.7701863354037267,1,0.5,0.2484472049689441,0.4503105590062112,0.2329192546583851,0.16770186335403728,0.05900621118012422,0,0.13975155279503104,0.8229813664596274,0.09006211180124224,-0.10756972111553784,0.2647702407002188
Water,498,573,425,316,401,331,310,275,256,301,521,285,0.7634069400630915,1,0.5331230283911672,0.1892744479495268,0.45741324921135645,0.23659305993690852,0.17034700315457413,0.05993690851735016,0,0.14195583596214512,0.8359621451104101,0.0914826498422713,-0.14709851551956815,0.2890888638920135
Water,501,544,416,305,366,307,293,271,244,278,510,266,0.8566666666666667,1,0.5733333333333334,0.20333333333333337,0.4066666666666667,0.21,0.16333333333333333,0.09,0,0.11333333333333331,0.8866666666666667,0.07333333333333333,-0.1539528432732316,0.28150765606595995
Water,485,554,411,308,366,307,293,271,244,278,510,266,0.7774193548387097,1,0.5387096774193548,0.2064516129032258,0.3935483870967742,0.2032258064516129,0.15806451612903225,0.08709677419354839,0,0.10967741935483873,0.8580645161290322,0.07096774193548387,-0.14325452016689846,0.2853828306264501
Water,504,552,413,308,373,300,304,264,236,273,510,266,0.8481012658227848,1,0.560126582278481,0.2278481012658228,0.43354430379746833,0.20253164556962025,0.21518987341772153,0.08860759493670886,0,0.11708860759493672,0.8670886075949367,0.0949367088607595,-0.14563106796116504,0.2837209302325581
Water,489,550,406,311,373,300,304,264,236,273,510,266,0.8057324840764332,1,0.5414012738853503,0.23885350318471335,0.4363057324840765,0.20382165605095545,0.2165605095541401,0.08917197452229299,0,0.1178343949044586,0.8726114649681529,0.09554140127388536,-0.13249651324965134,0.2775842044134727
Water,536,563,416,345,416,342,358,315,263,351,517,432,0.91,1,0.51,0.2733333333333333,0.51,0.2633333333333333,0.31666666666666665,0.17333333333333334,0,0.29333333333333333,0.8466666666666667,0.5633333333333334,-0.09329829172141918,0.24008810572687225
Water,488,542,410,330,416,342,358,315,263,351,517,432,0.8064516129032258,1,0.5268817204301075,0.24014336917562723,0.5483870967741935,0.2831541218637993,0.34050179211469533,0.1863799283154122,0,0.3154121863799283,0.910394265232975,0.6057347670250897,-0.10810810810810811,0.24311926605504589
Water,534,581,440,348,414,331,331,304,264,319,499,308,0.8517350157728707,1,0.555205047318612,0.26498422712933756,0.47318611987381703,0.2113564668769716,0.2113564668769716,0.12618296529968454,0,0.17350157728706625,0.7413249211356467,0.138801261829653,-0.116751269035533,0.25080731969860065
Water,549,600,450,363,414,331,331,304,264,319,499,308,0.8482142857142857,1,0.5535714285714286,0.29464285714285715,0.44642857142857145,0.19940476190476192,0.19940476190476192,0.11904761904761904,0,0.1636904761904762,0.6994047619047619,0.13095238095238096,-0.1070110701107011,0.2461059190031153
