True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Microphytobenthos,866,1296,1148,1986,1818,1937,1988,1489,866,2023,761,1854,0.0832012678288431,0.4239302694136291,0.30665610142630745,0.9706814580031696,0.8375594294770206,0.9318541996830428,0.9722662440570524,0.5768621236133122,0.0832012678288431,1,0,0.8660855784469097,0.2673899170389279,-0.2102376599634369
Microphytobenthos,912,1336,1278,2014,1818,1937,1988,1489,866,2023,761,1854,0.1196513470681458,0.45562599049128366,0.40966719492868464,0.9928684627575276,0.8375594294770206,0.9318541996830428,0.9722662440570524,0.5768621236133122,0.0832012678288431,1,0,0.8660855784469097,0.2235722964763062,-0.20238805970149257
Microphytobenthos,960,1396,1250,2128,1892,2050,2105,1524,887,2124,761,1854,0.14557425018288225,0.46452084857351866,0.35771762984637895,1,0.8273591806876371,0.9429407461594732,0.9831748354059984,0.5581565471836137,0.09217264081931235,0.9970738844184344,0,0.7995610826627652,0.2599171107164002,-0.20771850170261064
Microphytobenthos,904,1360,1160,2156,1892,2050,2105,1524,887,2124,761,1854,0.1025089605734767,0.42939068100358424,0.2860215053763441,1,0.810752688172043,0.9240143369175629,0.9634408602150538,0.5469534050179211,0.09032258064516129,0.9770609318996416,0,0.7835125448028674,0.30036188178528345,-0.22639362912400457
Microphytobenthos,907,1382,1228,2224,1904,2094,2149,1569,939,2170,753,1840,0.10469068660774984,0.4276002719238613,0.32290958531611147,1,0.7824609109449354,0.91162474507138,0.9490142760027191,0.5547246770904147,0.1264445955132563,0.9632902787219578,0,0.7389530931339225,0.2885283893395133,-0.23349972268441485
Microphytobenthos,941,1396,1270,2186,1904,2094,2149,1569,939,2170,753,1840,0.13119330076762037,0.4487090020935101,0.360781577110956,1,0.8032100488485694,0.9357990230286112,0.9741800418702024,0.5694347522679692,0.1297976273551989,0.988834612700628,0,0.7585484996510816,0.2650462962962963,-0.22054718034617532
Microphytobenthos,959,1390,1282,2142,1809,1929,2011,1557,939,2030,753,1840,0.14830813534917206,0.4586033117350612,0.380849532037437,1,0.7602591792656588,0.8466522678185745,0.9056875449964004,0.5788336933045356,0.13390928725701945,0.9193664506839452,0,0.7825773938084953,0.25116822429906543,-0.2129105322763307
Microphytobenthos,908,1288,1172,2000,1809,1929,2011,1557,939,2030,753,1840,0.12137823022709476,0.4189506656225528,0.32811276429130776,0.9765074393108848,0.826938136256852,0.9209083790133124,0.985121378230227,0.6296006264682851,0.1456538762725137,1,0,0.851213782302271,0.2610340479192938,-0.2165450121654501
Microphytobenthos,900,1260,1168,1988,1793,1966,2022,1533,912,2009,753,1840,0.11583924349881795,0.39952718676122934,0.32702915681639083,0.9732072498029944,0.8195429472025216,0.9558707643814028,1,0.6146572104018913,0.1252955082742317,0.9897557131599684,0,0.8565799842395587,0.2598225602027883,-0.22413793103448276
Microphytobenthos,902,1342,1188,2114,1793,1966,2022,1533,912,2009,753,1840,0.109478324761205,0.4327700220426157,0.319617927994122,1,0.7641440117560617,0.8912564290962528,0.9324026451138868,0.5731080088170463,0.11682586333578251,0.922850844966936,0,0.7986774430565761,0.28043609933373714,-0.2233796296296296
Microphytobenthos,894,1338,1198,2078,1828,1968,2012,1518,887,2084,716,1807,0.1301169590643275,0.4546783625730994,0.35233918128654973,0.9956140350877192,0.8128654970760234,0.9152046783625732,0.9473684210526316,0.5862573099415205,0.125,1,0,0.797514619883041,0.2686202686202686,-0.2166276346604215
Microphytobenthos,875,1268,1108,1990,1828,1968,2012,1518,887,2084,716,1807,0.1162280701754386,0.40350877192982454,0.28654970760233917,0.9312865497076024,0.8128654970760234,0.9152046783625732,0.9473684210526316,0.5862573099415205,0.125,1,0,0.797514619883041,0.28469980632666236,-0.22160834868017187
Microphytobenthos,864,1328,1150,2092,1771,1908,1980,1490,876,2030,716,1807,0.10755813953488372,0.44476744186046513,0.31540697674418605,1,0.7667151162790697,0.8662790697674418,0.9186046511627908,0.5625,0.11627906976744186,0.9549418604651164,0,0.7928779069767442,0.2905613818630475,-0.22339181286549709
Microphytobenthos,822,1306,1134,2078,1771,1908,1980,1490,876,2030,716,1807,0.07782672540381791,0.4331864904552129,0.3069016152716593,1,0.7745961820851689,0.8751835535976505,0.9280469897209984,0.5682819383259912,0.11747430249632893,0.9647577092511012,0,0.8010279001468429,0.29389788293897884,-0.2281323877068558
Microphytobenthos,771,1190,1042,1932,1681,1896,1960,1440,849,1943,716,1807,0.04421221864951769,0.3810289389067524,0.2620578778135048,0.977491961414791,0.7757234726688103,0.9485530546623794,1,0.5819935691318328,0.10691318327974277,0.9863344051446944,0,0.8770096463022508,0.2992602555480834,-0.23766816143497757
Microphytobenthos,778,1250,1044,2018,1681,1896,1960,1440,849,1943,716,1807,0.04761904761904761,0.4101382488479262,0.2519201228878648,1,0.7411674347158218,0.9062980030721968,0.955453149001536,0.5560675883256528,0.1021505376344086,0.9423963133640552,0,0.8379416282642089,0.31809274983670804,-0.2350061199510404
Microphytobenthos,778,1268,1030,2096,1792,1937,1995,1429,824,2069,695,1806,0.05924339757316203,0.4089935760171306,0.23911491791577444,1,0.7830121341898644,0.8865096359743041,0.92790863668808,0.5239114917915775,0.09207708779443256,0.9807280513918628,0,0.7930049964311207,0.34101087651951373,-0.24613555291319855
Microphytobenthos,746,1224,1008,2026,1792,1937,1995,1429,824,2069,695,1806,0.03711790393013101,0.3850072780203784,0.22780203784570596,0.9687045123726348,0.7983988355167394,0.9039301310043668,0.9461426491994176,0.5342066957787481,0.09388646288209608,1,0,0.8085880640465793,0.3355306526038233,-0.24676923076923077
Microphytobenthos,802,1282,1068,1998,1791,1969,2006,1450,827,2025,695,1806,0.08045112781954887,0.4413533834586466,0.2804511278195489,0.9796992481203008,0.8240601503759398,0.9578947368421052,0.9857142857142858,0.5676691729323309,0.09924812030075188,1,0,0.8353383458646616,0.30332681017612523,-0.21829268292682927
Microphytobenthos,809,1284,1080,2050,1791,1969,2006,1450,827,2025,695,1806,0.08413284132841328,0.43468634686346863,0.28413284132841327,1,0.8088560885608856,0.9402214022140222,0.9675276752767528,0.5571955719557196,0.0974169741697417,0.981549815498155,0,0.8199261992619926,0.30990415335463256,-0.22975404919016196
Microphytobenthos,774,1274,1040,2082,1807,1987,2019,1429,817,2073,695,1806,0.05695746214852199,0.41744772891131937,0.2487382840663302,1,0.8017303532804614,0.9315068493150684,0.9545782263878876,0.5291997116077866,0.08795962509012256,0.9935111751982696,0,0.8010093727469358,0.33376040999359385,-0.24076281287246723
Microphytobenthos,796,1292,1062,2106,1807,1987,2019,1429,817,2073,695,1806,0.07158043940467754,0.4231041814316088,0.260099220411056,1,0.7880935506732814,0.9156626506024096,0.9383416017009212,0.520198440822112,0.08646350106307583,0.9766123316796598,0,0.7873848334514528,0.32954545454545453,-0.23955267804590935
Microphytobenthos,800,1246,1062,2010,1745,1881,1954,1366,786,1975,738,1821,0.04874213836477988,0.3993710691823899,0.25471698113207547,1,0.7916666666666666,0.8985849056603774,0.9559748427672956,0.4937106918238994,0.03773584905660377,0.9724842767295596,0,0.8514150943396226,0.30859375,-0.23464373464373464
Microphytobenthos,860,1338,1130,2132,1827,2022,2032,1490,877,2048,738,1821,0.08751793400286945,0.430416068866571,0.2812051649928264,1,0.7812051649928264,0.921090387374462,0.928263988522238,0.539454806312769,0.09971305595408896,0.93974175035868,0,0.7769010043041606,0.30717351318209685,-0.22881844380403457
Microphytobenthos,882,1334,1134,2026,1772,1912,1980,1490,880,2010,730,1795,0.11728395061728394,0.4660493827160494,0.3117283950617284,1,0.8040123456790124,0.9120370370370372,0.964506172839506,0.5864197530864198,0.11574074074074074,0.9876543209876544,0,0.8217592592592593,0.28227848101265823,-0.20595238095238097
Microphytobenthos,855,1308,1130,2032,1772,1912,1980,1490,880,2010,730,1795,0.09600614439324116,0.4439324116743472,0.30721966205837176,1,0.8003072196620584,0.9078341013824884,0.9600614439324116,0.5837173579109063,0.1152073732718894,0.9831029185867896,0,0.8179723502304147,0.28526249209361165,-0.21676646706586827
Microphytobenthos,894,1322,1206,2066,1793,1886,1978,1501,886,2013,730,1795,0.12275449101796408,0.4431137724550898,0.3562874251497006,1,0.7956586826347305,0.8652694610778443,0.934131736526946,0.5770958083832335,0.11676646706586828,0.9603293413173652,0,0.7971556886227545,0.2628361858190709,-0.21959858323494688
Microphytobenthos,900,1290,1146,1972,1793,1886,1978,1501,886,2013,730,1795,0.13250194855806702,0.436477007014809,0.32424006235385816,0.9680436477007016,0.828526890101325,0.9010132501948558,0.9727201870615744,0.6009353078721746,0.1215900233826968,1,0,0.8300857365549493,0.2649134060295061,-0.20907418761496016
Microphytobenthos,808,1262,1088,1990,1739,1889,1949,1453,857,1933,730,1795,0.06190476190476191,0.4222222222222222,0.2841269841269841,1,0.8007936507936508,0.9198412698412698,0.9674603174603176,0.5738095238095238,0.1007936507936508,0.9547619047619048,0,0.8452380952380952,0.2930474333983106,-0.22386223862238624
Microphytobenthos,844,1266,1080,1980,1739,1889,1949,1453,857,1933,730,1795,0.0912,0.4288,0.28,1,0.8072,0.9272,0.9752,0.5784,0.1016,0.9624,0,0.852,0.29411764705882354,-0.2199630314232902
Microphytobenthos,840,1302,1114,1958,1713,1842,1916,1430,828,1904,701,1752,0.1105807478122514,0.4781225139220366,0.32856006364359586,1,0.8050914876690533,0.9077167859984088,0.9665871121718376,0.5799522673031027,0.10103420843277644,0.9570405727923628,0,0.8361177406523469,0.2747395833333333,-0.20122699386503068
Microphytobenthos,792,1230,1070,1964,1713,1842,1916,1430,828,1904,701,1752,0.07205067300079177,0.41884402216943784,0.2921615201900237,1,0.8012668250197942,0.9034045922406968,0.9619952494061758,0.5771971496437055,0.10055423594615992,0.9524940617577196,0,0.8321456848772764,0.2946605141727093,-0.2298058860363181
Microphytobenthos,744,1162,1021,1908,1696,1858,1897,1397,813,1904,701,1752,0.0356255178127589,0.38193869096934546,0.2651201325600663,1,0.824357912178956,0.9585749792874896,0.9908864954432476,0.5766362883181442,0.0927920463960232,0.9966859983429992,0,0.8707539353769677,0.302833731649027,-0.24299674267100976
Microphytobenthos,768,1238,1046,1950,1696,1858,1897,1397,813,1904,701,1752,0.05364291433146517,0.4299439551641313,0.27622097678142515,1,0.7966373098478783,0.9263410728582866,0.9575660528422738,0.5572457966373099,0.08967173738991192,0.9631705364291432,0,0.8414731785428343,0.30173564753004006,-0.2233375156838143
Microphytobenthos,780,1230,1048,1948,1731,1848,1911,1410,815,1935,701,1752,0.06335204490777867,0.4242181234963913,0.27826784282277467,1,0.8259823576583801,0.9198075380914194,0.9703287890938253,0.5685645549318364,0.09141940657578188,0.9895749799518844,0,0.842822774659182,0.30040053404539385,-0.2259282567652612
Microphytobenthos,814,1248,1098,2004,1731,1848,1911,1410,815,1935,701,1752,0.08672294704528012,0.41980046047582503,0.3046815042210284,1,0.7904834996162702,0.8802762854950115,0.928626247122026,0.5441289332310054,0.08749040675364543,0.9470452801227937,0,0.8066001534919417,0.29206963249516443,-0.2324723247232472
Microphytobenthos,805,1218,1050,1870,1675,1851,1897,1391,817,1863,692,1731,0.0937759336099585,0.4365145228215768,0.2970954356846473,0.9775933609958506,0.8157676348547718,0.9618257261410788,1,0.5800829875518673,0.1037344398340249,0.9717842323651452,0,0.862240663900415,0.2808219178082192,-0.211139896373057
Microphytobenthos,836,1254,1122,1958,1703,1829,1869,1398,823,1888,692,1731,0.11374407582938388,0.4439178515007899,0.33965244865718797,1,0.7985781990521327,0.8981042654028436,0.9296998420221168,0.5576619273301737,0.10347551342812006,0.9447077409162716,0,0.8206951026856241,0.2714285714285714,-0.2191780821917808
Microphytobenthos,814,1238,1114,1954,1703,1829,1869,1398,823,1888,692,1731,0.09667194928684628,0.4326465927099842,0.33438985736925514,1,0.8011093502377179,0.9009508716323296,0.9326465927099842,0.5594294770206022,0.10380348652931856,0.94770206022187,0,0.8232963549920761,0.2737940026075619,-0.22431077694235588
Microphytobenthos,812,1232,1098,1892,1675,1813,1868,1406,832,1871,692,1731,0.1,0.45,0.3383333333333333,1,0.8191666666666667,0.9341666666666668,0.98,0.595,0.11666666666666668,0.9825,0,0.8658333333333333,0.2655518394648829,-0.2112676056338028
Microphytobenthos,824,1196,1082,1844,1675,1813,1868,1406,832,1871,692,1731,0.11195928753180662,0.42748091603053434,0.33078880407124683,0.9770992366412212,0.833757421543681,0.9508057675996608,0.9974554707379136,0.6055979643765903,0.11874469889737066,1,0,0.8812553011026294,0.2604237867395762,-0.2131578947368421
Microphytobenthos,956,1350,1242,2004,1745,1878,1944,1436,855,1950,670,1759,0.2143928035982009,0.5097451274362819,0.4287856071964018,1,0.8058470764617691,0.9055472263868066,0.9550224887556222,0.5742128935532234,0.1386806596701649,0.95952023988006,0,0.8163418290854573,0.23475046210720887,-0.19499105545617176
Microphytobenthos,830,1260,1104,2024,1754,1933,1997,1426,821,2001,670,1759,0.11816838995568683,0.4357459379615953,0.3205317577548006,1,0.8005908419497785,0.9327917282127032,0.980059084194978,0.5583456425406204,0.11152141802067948,0.98301329394387,0,0.8042836041358936,0.29411764705882354,-0.23264311814859928
Microphytobenthos,726,1202,1026,2016,1754,1933,1997,1426,821,2001,670,1759,0.04160475482912332,0.3952451708766716,0.26448736998514116,1,0.8053491827637445,0.9383358098068352,0.9858841010401188,0.5616641901931649,0.11218424962852898,0.9888558692421991,0,0.8090638930163447,0.3254437869822485,-0.25295214418893724
Microphytobenthos,703,1158,974,1932,1693,1857,1917,1394,796,1936,670,1759,0.02606635071090047,0.3854660347551343,0.2401263823064771,0.9968404423380728,0.8080568720379147,0.9375987361769352,0.9849921011058452,0.5718799368088467,0.0995260663507109,1,0,0.8601895734597157,0.3296627666896077,-0.2504854368932039
Microphytobenthos,716,1158,1007,1880,1693,1857,1917,1394,796,1936,670,1759,0.03633491311216429,0.3854660347551343,0.26619273301737756,0.9557661927330172,0.8080568720379147,0.9375987361769352,0.9849921011058452,0.5718799368088467,0.0995260663507109,1,0,0.8601895734597157,0.3023900242466228,-0.23765635286372613
Microphytobenthos,768,1206,999,1994,1724,1926,1980,1408,787,2002,608,1825,0.11477761836441894,0.42898134863701576,0.2804878048780488,0.994261119081779,0.8005738880918221,0.945480631276901,0.9842180774748924,0.5738880918220947,0.1284074605451937,1,0,0.8730272596843616,0.3324423655195456,-0.24625
Microphytobenthos,692,1172,954,2066,1724,1926,1980,1408,787,2002,608,1825,0.05761316872427984,0.3868312757201646,0.2373113854595336,1,0.7654320987654321,0.9039780521262004,0.9410150891632372,0.5486968449931413,0.12277091906721536,0.9561042524005487,0,0.8347050754458162,0.36821192052980134,-0.27609635577516983
Microphytobenthos,637,1142,894,2078,1748,1955,2009,1356,753,2049,608,1825,0.01972789115646258,0.363265306122449,0.1945578231292517,1,0.7755102040816326,0.9163265306122448,0.953061224489796,0.508843537414966,0.09863945578231292,0.9802721088435374,0,0.827891156462585,0.3983849259757739,-0.2906832298136646
Microphytobenthos,681,1178,927,2056,1748,1955,2009,1356,753,2049,608,1825,0.05041436464088398,0.393646408839779,0.22030386740331492,1,0.787292817679558,0.9302486187845304,0.9675414364640884,0.5165745856353591,0.10013812154696132,0.9951657458563536,0,0.8404696132596685,0.3784780422393563,-0.2714904143475572
Microphytobenthos,687,1234,966,2038,1730,1930,1988,1321,711,2002,608,1825,0.05524475524475524,0.43776223776223777,0.25034965034965034,1,0.7846153846153846,0.9244755244755244,0.965034965034965,0.4986013986013986,0.07202797202797202,0.9748251748251748,0,0.8510489510489511,0.35685752330226367,-0.24572127139364305
Microphytobenthos,690,1152,956,2020,1730,1930,1988,1321,711,2002,608,1825,0.05807365439093484,0.38526912181303113,0.24645892351274787,1,0.7946175637393768,0.9362606232294618,0.9773371104815864,0.5049575070821529,0.07294617563739376,0.9872521246458924,0,0.8618980169971672,0.3575268817204301,-0.27364438839848676
Microphytobenthos,648,1162,918,2062,1769,1982,2032,1326,722,2076,584,1812,0.04289544235924933,0.3873994638069705,0.22386058981233245,0.9906166219839142,0.7942359249329759,0.9369973190348524,0.970509383378016,0.4973190348525469,0.09249329758713136,1,0,0.8230563002680965,0.3838926174496644,-0.27915632754342434
Microphytobenthos,666,1164,910,2098,1769,1982,2032,1326,722,2076,584,1812,0.05416116248348745,0.38309114927344784,0.21532364597093792,1,0.7826948480845443,0.9233817701453104,0.9564068692206076,0.4900924702774108,0.09114927344782034,0.9854689564068692,0,0.8110964332892999,0.3949468085106383,-0.28632740649908034
Microphytobenthos,676,1210,954,2078,1747,1927,1986,1350,760,2009,584,1812,0.06157965194109773,0.4190093708165997,0.24765729585006693,1,0.7784471218206158,0.8989290495314591,0.9384203480589024,0.5127175368139224,0.11780455153949128,0.9538152610441768,0,0.821954484605087,0.370712401055409,-0.2639902676399027
Microphytobenthos,690,1178,938,1990,1747,1927,1986,1350,760,2009,584,1812,0.07438596491228071,0.4168421052631579,0.24842105263157896,0.9866666666666668,0.8161403508771929,0.9424561403508772,0.983859649122807,0.5375438596491228,0.12350877192982455,1,0,0.8617543859649123,0.3592896174863388,-0.2563131313131313
Microphytobenthos,744,1132,972,1860,1684,1831,1898,1322,760,1881,584,1812,0.121765601217656,0.4170471841704718,0.2952815829528158,0.9710806697108066,0.837138508371385,0.9490106544901066,1,0.5616438356164384,0.1339421613394216,0.987062404870624,0,0.9345509893455098,0.3135593220338983,-0.2433155080213904
Microphytobenthos,744,1136,971,1856,1684,1831,1898,1322,760,1881,584,1812,0.121765601217656,0.4200913242009132,0.2945205479452055,0.9680365296803652,0.837138508371385,0.9490106544901066,1,0.5616438356164384,0.1339421613394216,0.987062404870624,0,0.9345509893455098,0.313052706048815,-0.24064171122994651
Microphytobenthos,694,1148,962,1952,1705,1916,1983,1327,745,1948,578,1700,0.082562277580071175,0.405693950177936,0.2733096085409253,0.9779359430604982,0.8021352313167259,0.9523131672597864,1,0.5330960854092527,0.1188612099644128,0.9750889679715302,0,0.798576512455516,0.3397391901166781,-0.2593548387096774
Microphytobenthos,666,1156,924,2012,1705,1916,1983,1327,745,1948,578,1700,0.06136680613668061,0.403068340306834,0.2412831241283124,1,0.7859135285913529,0.9330543933054394,0.9797768479776848,0.5223152022315202,0.11645746164574616,0.9553695955369595,0,0.7824267782426778,0.37057220708446864,-0.2702020202020202
Microphytobenthos,679,1194,934,2040,1765,1966,2036,1353,757,2030,578,1700,0.06908344733242135,0.4213406292749658,0.24350205198358413,1,0.8119015047879617,0.9493844049247606,0.9972640218878248,0.5300957592339262,0.12243502051983585,0.9931600547195624,0,0.7674418604651163,0.3718897108271688,-0.26159554730983303
Microphytobenthos,728,1190,974,2066,1765,1966,2036,1353,757,2030,578,1700,0.10080645161290322,0.4112903225806452,0.2661290322580645,1,0.7977150537634409,0.9327956989247312,0.9798387096774194,0.5208333333333334,0.1202956989247312,0.9758064516129032,0,0.7540322580645161,0.3592105263157895,-0.269041769041769
Microphytobenthos,701,1202,988,2038,1750,1932,1998,1294,681,2033,578,1700,0.08424657534246575,0.4273972602739726,0.2808219178082192,1,0.8027397260273973,0.9273972602739726,0.9726027397260274,0.4904109589041096,0.07054794520547945,0.9965753424657534,0,0.7684931506849315,0.34699272967614014,-0.2580246913580247
Microphytobenthos,650,1170,916,2020,1750,1932,1998,1294,681,2033,578,1700,0.04948453608247422,0.406872852233677,0.2323024054982818,0.99106529209622,0.8054982817869416,0.9305841924398626,0.9759450171821306,0.49209621993127145,0.07079037800687285,1,0,0.7711340206185567,0.3760217983651226,-0.2664576802507837
Microphytobenthos,601,1124,878,1960,1660,1826,1877,1095,539,1885,635,1274,0.04363124560168895,0.4116819141449683,0.23856439127375087,1,0.788881069669247,0.9057002111189304,0.9415904292751583,0.3912737508796622,0,0.9472202674173118,0.06755805770584096,0.5172413793103449,0.38125440451021847,-0.2710765239948119
Microphytobenthos,674,1140,952,1886,1660,1826,1877,1095,539,1885,635,1274,0.10022271714922049,0.4461766889383816,0.30660727542687455,1,0.8322197475872308,0.955456570155902,0.9933184855233852,0.41276911655530807,0,0.9992576095025985,0.07126948775055679,0.5456570155902004,0.32910500352360816,-0.2465300727032386
Microphytobenthos,843,1226,1180,1804,1593,1540,1599,749,375,1527,635,1274,0.3275017494751575,0.5955213435969209,0.56333100069979,1,0.8523442967109867,0.8152554233729881,0.8565430370888734,0.2617214835549335,0,0.8061581525542337,0.1819454163750875,0.629111266620014,0.20911528150134048,-0.19075907590759075
Microphytobenthos,802,1288,1148,2012,1791,1933,1976,1290,704,2022,695,1725,0.08063300678221552,0.4468726450640543,0.3413715146948003,0.9924642049736248,0.825923134890731,0.93293142426526,0.9653353428786736,0.4483798040693293,0.00678221552373775,1,0,0.7761868877166541,0.27341772151898736,-0.2193939393939394
Microphytobenthos,828,1262,1120,1984,1777,1930,1977,1286,704,2003,695,1725,0.10168195718654434,0.4334862385321101,0.32492354740061163,0.985474006116208,0.827217125382263,0.9441896024464832,0.9801223241590216,0.4518348623853211,0.00688073394495412,1,0,0.7874617737003058,0.27835051546391754,-0.2224276032039433
Microphytobenthos,816,1258,1118,1984,1777,1930,1977,1286,704,2003,695,1725,0.09250764525993883,0.4304281345565749,0.32339449541284404,0.985474006116208,0.827217125382263,0.9441896024464832,0.9801223241590216,0.4518348623853211,0.00688073394495412,1,0,0.7874617737003058,0.2791747259832366,-0.22393584207279457
Microphytobenthos,806,1276,1120,2040,1762,1937,1988,1325,745,2028,695,1725,0.08252788104089219,0.4319702602230483,0.3159851301115242,1,0.7933085501858737,0.9234200743494424,0.9613382899628252,0.4684014869888476,0.03717472118959108,0.9910780669144982,0,0.7657992565055762,0.2911392405063291,-0.23039806996381185
Microphytobenthos,820,1282,1102,2070,1762,1937,1988,1325,745,2028,695,1725,0.09090909090909093,0.4269090909090909,0.296,1,0.776,0.9032727272727272,0.9403636363636364,0.4581818181818182,0.03636363636363636,0.9694545454545456,0,0.7490909090909091,0.3051702395964691,-0.2350835322195704
Microphytobenthos,772,1224,1070,2046,1765,1940,2000,1364,755,2044,659,1803,0.08147080028839221,0.40735400144196104,0.29632299927901945,1,0.7974044700793078,0.923576063446287,0.9668348954578226,0.5082912761355444,0.0692141312184571,0.9985580389329488,0,0.8248017303532804,0.31322207958921694,-0.25137614678899084
Microphytobenthos,772,1264,1058,2024,1765,1940,2000,1364,755,2044,659,1803,0.0815884476534296,0.4368231046931408,0.28808664259927796,0.9855595667870036,0.7985559566787004,0.9249097472924188,0.968231046931408,0.5090252707581228,0.06931407942238267,1,0,0.8259927797833935,0.31343283582089554,-0.23114355231143552
Microphytobenthos,795,1256,1092,2062,1742,1927,1972,1340,741,1998,659,1803,0.09693513898788313,0.4255167498218104,0.308624376336422,1,0.7719173200285103,0.9037776193870278,0.9358517462580184,0.4853884533143265,0.05844618674269423,0.954383464005702,0,0.8153955808980755,0.30754597336715284,-0.24291742013261
Microphytobenthos,810,1224,1084,1992,1742,1927,1972,1340,741,1998,659,1803,0.11277072442120986,0.4219566840926065,0.3174010455563854,0.9955190440627334,0.8088125466766244,0.9469753547423452,0.9805825242718448,0.508588498879761,0.06123973114264376,1,0,0.8543689320388349,0.2951885565669701,-0.23880597014925373
