True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Bare Sediment,531,733,890,1108,1086,1076,1128,447,264,1110,431,764,0.3090277777777778,0.5428240740740741,0.7245370370370371,0.976851851851852,0.9513888888888888,0.9398148148148148,1,0.21180555555555555,0,0.9791666666666666,0.19328703703703703,0.5787037037037037,0.1091091091091091,-0.20369364475828355
Bare Sediment,513,733,878,1098,1086,1075,1122,441,265,1133,434,772,0.2857142857142857,0.5391705069124424,0.706221198156682,0.9596774193548387,0.945852534562212,0.9331797235023042,0.9873271889400922,0.20276497695852536,0,1,0.19470046082949308,0.5841013824884793,0.11133603238866396,-0.1993446204259967
Bare Sediment,500,733,878,1114,1086,1075,1122,441,265,1133,434,772,0.2707373271889401,0.5391705069124424,0.706221198156682,0.978110599078341,0.945852534562212,0.9331797235023042,0.9873271889400922,0.20276497695852536,0,1,0.19470046082949308,0.5841013824884793,0.11847389558232932,-0.20628045479155388
Bare Sediment,515,740,885,1090,1072,1054,1095,403,236,1096,434,772,0.3244186046511628,0.586046511627907,0.7546511627906977,0.9930232558139536,0.972093023255814,0.9511627906976744,0.9988372093023256,0.1941860465116279,0,1,0.2302325581395349,0.6232558139534884,0.10379746835443038,-0.1912568306010929
Bare Sediment,512,736,881,1070,1072,1054,1095,403,236,1096,434,772,0.3209302325581395,0.5813953488372093,0.75,0.9697674418604652,0.972093023255814,0.9511627906976744,0.9988372093023256,0.1941860465116279,0,1,0.2302325581395349,0.6232558139534884,0.09687339825730394,-0.1849390919158361
Bare Sediment,508,736,860,1080,1066,1055,1099,372,218,1106,434,772,0.32657657657657657,0.5833333333333334,0.722972972972973,0.9707207207207208,0.954954954954955,0.9425675675675677,0.9921171171171173,0.17342342342342343,0,1,0.24324324324324328,0.6238738738738738,0.1134020618556701,-0.1894273127753304
Bare Sediment,487,720,856,1054,1066,1055,1099,372,218,1106,434,772,0.30292792792792794,0.5653153153153153,0.7184684684684685,0.9414414414414416,0.954954954954955,0.9425675675675677,0.9921171171171173,0.17342342342342343,0,1,0.24324324324324328,0.6238738738738738,0.1036649214659686,-0.1882750845546787
Bare Sediment,515,730,870,1060,1073,1047,1101,327,184,1085,429,682,0.360959651035987,0.5954198473282443,0.7480916030534351,0.955288985823337,0.9694656488549618,0.941112322791712,1,0.1559432933478735,0,0.9825517993456924,0.26717557251908397,0.5430752453653217,0.09844559585492228,-0.18435754189944137
Bare Sediment,504,720,876,1068,1073,1047,1101,327,184,1085,429,682,0.3489640130861505,0.5845147219193021,0.7546346782988005,0.96401308615049075,0.9694656488549618,0.941112322791712,1,0.1559432933478735,0,0.9825517993456924,0.26717557251908397,0.5430752453653217,0.09876543209876544,-0.19463087248322147
Bare Sediment,501,715,872,1015,1033,1001,1052,209,110,1005,429,682,0.4150743099787686,0.6422505307855626,0.8089171974522293,0.9607218683651804,0.9798301486199577,0.945859872611465,1,0.10509554140127388,0,0.9501061571125266,0.3386411889596603,0.6072186836518046,0.07578166401695813,-0.17341040462427745
