True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Bare Sediment,502,704,882,1064,1042,1019,1077,268,147,1071,431,790,0.3817204301075269,0.5989247311827957,0.7903225806451613,0.986021505376344,0.9623655913978496,0.9376344086021504,1,0.13010752688172042,0,0.9935483870967742,0.3053763440860215,0.6913978494623656,0.09352517985611512,-0.20361990950226244
Bare Sediment,482,714,868,1064,1032,995,1068,240,137,1085,431,790,0.3639240506329114,0.6086497890295358,0.7710970464135021,0.9778481012658228,0.9440928270042194,0.9050632911392406,0.9820675105485231,0.10864978902953588,0,1,0.310126582278481,0.6888185654008439,0.10144927536231883,-0.1968503937007874
Bare Sediment,506,692,852,1064,1032,995,1068,240,137,1085,431,790,0.38924050632911394,0.5854430379746836,0.7542194092827004,0.9778481012658228,0.9440928270042194,0.9050632911392406,0.9820675105485231,0.10864978902953588,0,1,0.310126582278481,0.6888185654008439,0.11064718162839247,-0.21184510250569477
Bare Sediment,510,702,856,1058,1031,994,1065,229,142,1059,431,790,0.39869989165763814,0.6067172264355363,0.7735644637053087,0.9924160346695556,0.9631635969664138,0.9230769230769232,1,0.09425785482123512,0,0.9934994582881906,0.3131094257854821,0.7020585048754063,0.10553814002089865,-0.20227272727272727
Bare Sediment,462,695,857,1040,1031,994,1065,229,142,1059,431,790,0.3466955579631636,0.5991332611050921,0.7746478873239436,0.972914409534128,0.9631635969664138,0.9230769230769232,1,0.09425785482123512,0,0.9934994582881906,0.3131094257854821,0.7020585048754063,0.09646810753821825,-0.1988472622478386
Bare Sediment,461,692,852,1032,1017,993,1046,232,136,1055,431,790,0.35364526659412404,0.6050054406964092,0.779107725788901,0.9749727965179544,0.9586507072905333,0.9325353645266594,0.9902067464635472,0.1044613710554951,0,1,0.32100108813928185,0.7116430903155604,0.09554140127388536,-0.19721577726218095
Bare Sediment,493,677,858,1036,1017,993,1046,232,136,1055,431,790,0.3884657236126224,0.588683351468988,0.7856365614798694,0.9793253536452666,0.9586507072905333,0.9325353645266594,0.9902067464635472,0.1044613710554951,0,1,0.32100108813928185,0.7116430903155604,0.09398099260823652,-0.20957384705195564
Bare Sediment,483,679,858,1032,1003,985,1042,223,136,1065,431,790,0.3735199138858989,0.5844994617868676,0.7771797631862217,0.9644779332615716,0.9332615715823466,0.9138858988159312,0.9752421959095802,0.09364908503767493,0,1,0.317545748116254,0.7039827771797632,0.09206349206349208,-0.20631209818819404
Bare Sediment,475,708,852,1046,1003,985,1042,223,136,1065,431,790,0.3649085037674919,0.6157158234660925,0.7707212055974165,0.9795479009687836,0.9332615715823466,0.9138858988159312,0.9752421959095802,0.09364908503767493,0,1,0.317545748116254,0.7039827771797632,0.10221285563751316,-0.19270239452679588
Bare Sediment,458,700,867,1030,1030,999,1057,217,134,1050,431,790,0.35102925243770317,0.6132177681473456,0.7941495124593716,0.970747562296858,0.970747562296858,0.9371614301191766,1,0.08992416034669556,0,0.9924160346695556,0.3217768147345612,0.7107258938244854,0.08592514496573538,-0.1907514450867052
Bare Sediment,458,696,872,1028,1030,999,1057,217,134,1050,431,790,0.35102925243770317,0.6088840736728061,0.7995666305525461,0.9685807150595884,0.970747562296858,0.9371614301191766,1,0.08992416034669556,0,0.9924160346695556,0.3217768147345612,0.7107258938244854,0.08210526315789474,-0.1925754060324826
Bare Sediment,464,662,862,1048,1026,993,1033,212,146,1057,439,988,0.34906695938529086,0.566410537870472,0.7859495060373216,0.9901207464324918,0.9659714599341384,0.9297475301866082,0.973655323819978,0.07244785949506037,0,1,0.3216245883644347,0.9242590559824369,0.09738219895287958,-0.2257309941520468
Bare Sediment,483,674,872,1024,1026,993,1033,212,146,1057,439,988,0.3699231613611416,0.579582875960483,0.7969264544456641,0.9637760702524698,0.9659714599341384,0.9297475301866082,0.973655323819978,0.07244785949506037,0,1,0.3216245883644347,0.9242590559824369,0.08016877637130802,-0.2061248527679623
Bare Sediment,472,683,856,1016,1045,996,1037,253,178,1081,439,988,0.32558139534883723,0.5592469545957918,0.7508305647840532,0.9280177187153932,0.9601328903654484,0.9058693244739756,0.9512735326688816,0.08305647840531562,0,1,0.28903654485049834,0.8970099667774086,0.08547008547008547,-0.19599764567392583
Bare Sediment,477,691,872,1015,1045,996,1037,253,178,1081,439,988,0.33111849390919157,0.5681063122923588,0.7685492801771872,0.9269102990033222,0.9601328903654484,0.9058693244739756,0.9512735326688816,0.08305647840531562,0,1,0.28903654485049834,0.8970099667774086,0.07578166401695813,-0.1899179366940211
Bare Sediment,478,709,884,1056,1055,1037,1083,365,247,1097,439,988,0.27176470588235296,0.5435294117647059,0.7494117647058823,0.951764705882353,0.9505882352941176,0.9294117647058824,0.983529411764706,0.1388235294117647,0,1,0.22588235294117648,0.8717647058823529,0.088659793814433,-0.19660056657223796
Bare Sediment,505,720,874,1080,1055,1037,1083,365,247,1097,439,988,0.3035294117647059,0.5564705882352942,0.7376470588235294,0.98,0.9505882352941176,0.9294117647058824,0.983529411764706,0.1388235294117647,0,1,0.22588235294117648,0.8717647058823529,0.10542476970317298,-0.2
Bare Sediment,513,737,910,1082,1090,1076,1116,480,337,1120,474,1123,0.22391857506361323,0.5089058524173028,0.7290076335877863,0.9478371501272264,0.9580152671755724,0.9402035623409668,0.9910941475826972,0.18193384223918577,0,0.9961832061068704,0.1743002544529262,1,0.08634538152610442,-0.1896646509070918
Bare Sediment,508,738,919,1106,1090,1076,1116,480,337,1120,474,1123,0.21755725190839695,0.510178117048346,0.7404580152671756,0.9783715012722646,0.9580152671755724,0.9402035623409668,0.9910941475826972,0.18193384223918577,0,0.9961832061068704,0.1743002544529262,1,0.09234567901234568,-0.19956616052060736
Bare Sediment,542,744,924,1120,1123,1094,1146,681,454,1148,474,1123,0.12680115273775217,0.41786743515850144,0.6772334293948127,0.9596541786743517,0.9639769452449568,0.9221902017291066,0.9971181556195964,0.3270893371757925,0,1,0.02881844380403458,0.9639769452449568,0.0958904109589041,-0.2017167381974249
Bare Sediment,560,766,919,1120,1123,1094,1146,681,454,1148,474,1123,0.15273775216138327,0.4495677233429395,0.670028818443804,0.9596541786743517,0.9639769452449568,0.9221902017291066,0.9971181556195964,0.3270893371757925,0,1,0.02881844380403458,0.9639769452449568,0.09857773418342324,-0.18769883351007424
Bare Sediment,596,787,856,1208,1192,1257,1270,1047,715,1304,474,1123,0.14698795180722893,0.37710843373493974,0.4602409638554217,0.8843373493975903,0.8650602409638555,0.9433734939759036,0.9590361445783132,0.6903614457831325,0.29036144578313255,1,0,0.7819277108433735,0.17054263565891473,-0.21102756892230576
Microphytobenthos,548,766,753,1300,1192,1257,1270,1047,715,1304,474,1123,0.0891566265060241,0.35180722891566263,0.336144578313253,0.9951807228915662,0.8650602409638555,0.9433734939759036,0.9590361445783132,0.6903614457831325,0.29036144578313255,1,0,0.7819277108433735,0.26643935703848026,-0.2584704743465634
