True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Bare Sediment,528,767,1022,1110,1141,1102,1139,51,25,1109,447,527,0.4507168458781362,0.6648745519713262,0.8933691756272402,0.9722222222222222,1,0.9650537634408602,0.9982078853046596,0.02329749103942652,0,0.971326164874552,0.3781362007168459,0.449820788530466,0.04127579737335835,-0.1827384123601492
Bare Sediment,531,770,1022,1136,1134,1103,1151,45,17,1139,447,527,0.4532627865961199,0.6640211640211641,0.8862433862433863,0.9867724867724867,0.9850088183421516,0.9576719576719576,1,0.02469135802469135,0,0.9894179894179894,0.37918871252204583,0.4497354497354497,0.05282669138090825,-0.19202518363064008
Bare Sediment,494,773,1014,1118,1134,1103,1151,45,17,1139,447,527,0.42063492063492064,0.6666666666666666,0.8791887125220459,0.9708994708994708,0.9850088183421516,0.9576719576719576,1,0.02469135802469135,0,0.9894179894179894,0.37918871252204583,0.4497354497354497,0.04878048780487805,-0.18244315177154943
Bare Sediment,550,758,990,1122,1140,1105,1160,45,17,1141,450,595,0.4663167104111986,0.6482939632545932,0.8512685914260717,0.9667541557305336,0.9825021872265968,0.9518810148731408,1,0.02449693788276465,0,0.9833770778652668,0.378827646544182,0.5056867891513561,0.0625,-0.19361702127659575
Bare Sediment,535,776,1006,1124,1140,1105,1160,45,17,1141,450,595,0.4531933508311461,0.6640419947506562,0.8652668416447944,0.968503937007874,0.9825021872265968,0.9518810148731408,1,0.02449693788276465,0,0.9833770778652668,0.378827646544182,0.5056867891513561,0.05539906103286385,-0.1831578947368421
Bare Sediment,516,790,1006,1134,1136,1121,1160,49,29,1107,450,595,0.4305923961096375,0.6728558797524314,0.8638373121131742,0.9770114942528736,0.9787798408488064,0.9655172413793104,1,0.01768346595932803,0,0.9531388152077808,0.372236958443855,0.5004420866489832,0.05981308411214953,-0.1787941787941788
Bare Sediment,516,758,996,1108,1136,1121,1160,49,29,1107,450,595,0.4305923961096375,0.6445623342175066,0.8549955791335102,0.9540229885057472,0.9787798408488064,0.9655172413793104,1,0.01768346595932803,0,0.9531388152077808,0.372236958443855,0.5004420866489832,0.05323193916349809,-0.18756698821007503
Bare Sediment,505,778,1012,1126,1145,1085,1163,54,47,1121,450,595,0.4103942652329749,0.6550179211469535,0.8646953405017921,0.9668458781362008,0.9838709677419356,0.9301075268817204,1,0.00627240143369175,0,0.9623655913978496,0.3611111111111111,0.4910394265232975,0.05332086061739944,-0.18277310924369747
Bare Sediment,522,806,1014,1146,1145,1085,1163,54,47,1121,450,595,0.4256272401433692,0.6801075268817204,0.8664874551971327,0.9847670250896058,0.9838709677419356,0.9301075268817204,1,0.00627240143369175,0,0.9623655913978496,0.3611111111111111,0.4910394265232975,0.06111111111111111,-0.17418032786885246
Bare Sediment,536,768,986,1100,1132,1070,1146,59,52,1143,451,569,0.4424131627056673,0.6544789762340036,0.8537477148080439,0.9579524680073126,0.9872029250457038,0.9305301645338208,1,0.00639853747714808,0,0.9972577696526508,0.3647166361974406,0.4725776965265082,0.05465004793863854,-0.1777301927194861
Bare Sediment,542,773,978,1102,1132,1070,1146,59,52,1143,451,569,0.4478976234003657,0.6590493601462523,0.8464351005484461,0.959780621572212,0.9872029250457038,0.9305301645338208,1,0.00639853747714808,0,0.9972577696526508,0.3647166361974406,0.4725776965265082,0.05961538461538462,-0.17546666666666666
Bare Sediment,530,763,990,1092,1123,1067,1129,65,46,1096,451,569,0.4469067405355494,0.6620498614958449,0.8716528162511542,0.9658356417359188,0.994459833795014,0.9427516158818098,1,0.0175438596491228,0,0.969529085872576,0.3739612188365651,0.48291782086795937,0.04899135446685879,-0.17735849056603772
Bare Sediment,518,759,969,1098,1123,1067,1129,65,46,1096,451,569,0.4358264081255771,0.6583564173591875,0.8522622345337026,0.971375807940905,0.994459833795014,0.9427516158818098,1,0.0175438596491228,0,0.969529085872576,0.3739612188365651,0.48291782086795937,0.06240928882438316,-0.1825525040387722
Bare Sediment,550,769,978,1084,1126,1074,1131,65,45,1086,451,569,0.46500920810313073,0.6666666666666666,0.8591160220994475,0.9567219152854513,0.9953959484346224,0.947513812154696,1,0.01841620626151013,0,0.9585635359116024,0.3738489871086556,0.48250460405156537,0.05140640155189137,-0.16999460334592553
Bare Sediment,560,764,969,1098,1126,1074,1131,65,45,1086,451,569,0.47421731123388583,0.6620626151012892,0.850828729281768,0.9696132596685084,0.9953959484346224,0.947513812154696,1,0.01841620626151013,0,0.9585635359116024,0.3738489871086556,0.48250460405156537,0.06240928882438316,-0.17937701396348013
Bare Sediment,550,763,960,1082,1096,1076,1111,60,53,1090,443,549,0.46975425330812853,0.6710775047258979,0.8572778827977315,0.9725897920604916,0.9858223062381852,0.9669187145557656,1,0.00661625708884688,0,0.9801512287334594,0.3686200378071834,0.46880907372400754,0.05974534769833496,-0.17289972899728998
Bare Sediment,546,759,958,1056,1096,1076,1111,60,53,1090,443,549,0.4659735349716446,0.667296786389414,0.8553875236294896,0.948015122873346,0.9858223062381852,0.9669187145557656,1,0.00661625708884688,0,0.9801512287334594,0.3686200378071834,0.46880907372400754,0.04865938430983118,-0.16363636363636364
Bare Sediment,506,756,949,1076,1106,1070,1108,73,48,1060,443,549,0.4320754716981132,0.6679245283018868,0.85,0.969811320754717,0.9981132075471698,0.9641509433962264,1,0.02358490566037736,0,0.9547169811320756,0.37264150943396224,0.4726415094339622,0.06271604938271605,-0.17467248908296942
Bare Sediment,528,763,946,1044,1106,1070,1108,73,48,1060,443,549,0.4528301886792453,0.6745283018867925,0.8471698113207548,0.939622641509434,0.9981132075471698,0.9641509433962264,1,0.02358490566037736,0,0.9547169811320756,0.37264150943396224,0.4726415094339622,0.04924623115577889,-0.15550636413945768
Bare Sediment,540,762,937,1048,1101,1037,1088,83,45,1056,443,549,0.46875,0.6789772727272727,0.8446969696969697,0.949810606060606,1,0.9393939393939394,0.987689393939394,0.03598484848484849,0,0.9573863636363636,0.3768939393939394,0.4772727272727273,0.05591939546599496,-0.1580110497237569
Bare Sediment,518,749,920,1034,1101,1037,1088,83,45,1056,443,549,0.4479166666666667,0.6666666666666666,0.8285984848484849,0.9365530303030304,1,0.9393939393939394,0.987689393939394,0.03598484848484849,0,0.9573863636363636,0.3768939393939394,0.4772727272727273,0.05834186284544524,-0.15984296130117778
Bare Sediment,513,750,910,1030,1102,1032,1073,80,43,1046,439,531,0.4438149197355996,0.667610953729934,0.8186968838526912,0.9320113314447592,1,0.9338999055712937,0.9726156751652504,0.03493862134088763,0,0.947119924457035,0.3739376770538243,0.46081208687440983,0.06185567010309278,-0.15730337078651685
Bare Sediment,522,748,928,1034,1102,1032,1073,80,43,1046,439,531,0.4523135033050047,0.6657223796033994,0.8356940509915014,0.9357884796978282,1,0.9338999055712937,0.9726156751652504,0.03493862134088763,0,0.947119924457035,0.3739376770538243,0.46081208687440983,0.05402650356778797,-0.16049382716049382
Bare Sediment,526,744,950,1056,1096,1038,1093,79,46,1042,439,531,0.45714285714285713,0.6647619047619048,0.8609523809523809,0.961904761904762,1,0.9447619047619048,0.9971428571428572,0.03142857142857143,0,0.9485714285714286,0.3742857142857143,0.46190476190476193,0.05284147557328016,-0.17333333333333334
Bare Sediment,522,748,916,1058,1096,1038,1093,79,46,1042,439,531,0.4533333333333333,0.6685714285714286,0.8285714285714286,0.9638095238095238,1,0.9447619047619048,0.9971428571428572,0.03142857142857143,0,0.9485714285714286,0.3742857142857143,0.46190476190476193,0.07193515704154002,-0.1716500553709856
Bare Sediment,521,756,920,1042,1091,1040,1090,80,43,1028,439,531,0.4561068702290077,0.6803435114503816,0.8368320610687023,0.9532442748091604,1,0.9513358778625954,0.9990458015267176,0.03530534351145038,0,0.9398854961832062,0.37786259541984735,0.46564885496183206,0.06218144750254842,-0.15906562847608455
Bare Sediment,496,742,906,1048,1091,1040,1090,80,43,1028,439,531,0.43225190839694655,0.6669847328244275,0.8234732824427481,0.958969465648855,1,0.9513358778625954,0.9990458015267176,0.03530534351145038,0,0.9398854961832062,0.37786259541984735,0.46564885496183206,0.07267144319344933,-0.17094972067039105
Bare Sediment,506,740,890,1048,1085,1031,1080,82,43,1027,432,483,0.4443378119001919,0.6689059500959693,0.8128598848368522,0.9644913627639156,1,0.9481765834932822,0.9952015355086372,0.03742802303262956,0,0.944337811900192,0.373320537428023,0.4222648752399232,0.08152734778121776,-0.17225950782997762
Bare Sediment,495,740,889,1042,1085,1031,1080,82,43,1027,432,483,0.43378119001919385,0.6689059500959693,0.8119001919385797,0.9587332053742802,1,0.9481765834932822,0.9952015355086372,0.03742802303262956,0,0.944337811900192,0.373320537428023,0.4222648752399232,0.07923355774210254,-0.16947250280583614
Bare Sediment,492,750,893,1036,1078,1020,1063,76,47,1040,432,483,0.43161978661493694,0.6818622696411252,0.8205625606207565,0.959262851600388,1,0.9437439379243452,0.98545101842871,0.02812803103782735,0,0.9631425800193988,0.3734238603297769,0.42289039767216297,0.07413167444271643,-0.1601343784994401
Bare Sediment,518,748,890,1040,1078,1020,1063,76,47,1040,432,483,0.4568380213385063,0.6799224054316197,0.8176527643064986,0.9631425800193988,1,0.9437439379243452,0.98545101842871,0.02812803103782735,0,0.9631425800193988,0.3734238603297769,0.42289039767216297,0.07772020725388601,-0.16331096196868009
Bare Sediment,512,739,878,1024,1078,1012,1054,71,49,1015,432,483,0.4499514091350826,0.6705539358600583,0.8056365403304179,0.9475218658892128,1,0.9358600583090378,0.97667638483965,0.02137998056365403,0,0.9387755102040816,0.3722060252672498,0.4217687074829932,0.07676130389064142,-0.16165626772546796
Bare Sediment,502,744,884,1014,1078,1012,1054,71,49,1015,432,483,0.4402332361516035,0.6754130223517979,0.8114674441205053,0.9378036929057336,1,0.9358600583090378,0.97667638483965,0.02137998056365403,0,0.9387755102040816,0.3722060252672498,0.4217687074829932,0.0684931506849315,-0.15358361774744028
Bare Sediment,502,744,881,1004,1071,1017,1058,64,42,1009,418,457,0.44703595724003886,0.6822157434402333,0.815354713313897,0.93488824101069,1,0.9475218658892128,0.9873663751214772,0.02137998056365403,0,0.9397473275024296,0.3654033041788144,0.4033041788143829,0.06525198938992043,-0.14874141876430205
Bare Sediment,508,730,874,1004,1071,1017,1058,64,42,1009,418,457,0.4528668610301264,0.6686103012633625,0.8085519922254616,0.93488824101069,1,0.9475218658892128,0.9873663751214772,0.02137998056365403,0,0.9397473275024296,0.3654033041788144,0.4033041788143829,0.06922257720979766,-0.1580161476355248
Bare Sediment,484,750,874,990,1081,1012,1050,68,42,1004,418,457,0.4254090471607314,0.6814244465832531,0.8007699711260827,0.9124157844080848,1,0.933589990375361,0.9701636188642926,0.02502406159769008,0,0.9258902791145333,0.3618864292589028,0.3994225216554379,0.06223175965665236,-0.13793103448275862
Bare Sediment,494,728,876,994,1081,1012,1050,68,42,1004,418,457,0.43503368623676614,0.6602502406159769,0.8026948989412896,0.9162656400384984,1,0.933589990375361,0.9701636188642926,0.02502406159769008,0,0.9258902791145333,0.3618864292589028,0.3994225216554379,0.06310160427807486,-0.15447154471544716
Bare Sediment,497,746,862,997,1081,995,1041,69,46,1010,418,457,0.4357487922705314,0.6763285024154589,0.7884057971014493,0.9188405797101448,1,0.9169082125603863,0.961352657004831,0.02222222222222222,0,0.9314009661835748,0.35942028985507246,0.39710144927536234,0.07261968800430339,-0.14400458978772232
Bare Sediment,505,751,848,996,1081,995,1041,69,46,1010,418,457,0.4434782608695652,0.6811594202898551,0.77487922705314,0.9178743961352656,1,0.9169082125603863,0.961352657004831,0.02222222222222222,0,0.9314009661835748,0.35942028985507246,0.39710144927536234,0.08026030368763558,-0.14024041213508873
Bare Sediment,513,738,842,994,1066,987,1031,65,36,978,419,466,0.4631067961165049,0.6815533980582524,0.7825242718446602,0.9300970873786408,1,0.9233009708737864,0.9660194174757282,0.02815533980582524,0,0.9145631067961164,0.3718446601941748,0.4174757281553398,0.08278867102396514,-0.14780600461893764
Bare Sediment,502,745,860,998,1066,987,1031,65,36,978,419,466,0.4524271844660194,0.6883495145631068,0.8,0.933980582524272,1,0.9233009708737864,0.9660194174757282,0.02815533980582524,0,0.9145631067961164,0.3718446601941748,0.4174757281553398,0.07427341227125941,-0.1451520367183018
Bare Sediment,475,733,814,993,1062,993,1032,66,34,977,419,466,0.428988326848249,0.6799610894941635,0.7587548638132295,0.9328793774319066,1,0.9328793774319066,0.970817120622568,0.0311284046692607,0,0.9173151750972762,0.3745136186770428,0.42023346303501946,0.09905921416712785,-0.15063731170336037
Bare Sediment,493,737,828,980,1062,993,1032,66,34,977,419,466,0.4464980544747082,0.683852140077821,0.7723735408560312,0.9202334630350194,1,0.9328793774319066,0.970817120622568,0.0311284046692607,0,0.9173151750972762,0.3745136186770428,0.42023346303501946,0.084070796460177,-0.1415259172976121
Bare Sediment,508,741,828,985,1063,995,1031,61,46,986,419,466,0.4542772861356933,0.6833824975417896,0.7689282202556539,0.9233038348082596,1,0.9331366764995084,0.968534906588004,0.01474926253687315,0,0.9242871189773844,0.3667649950835792,0.4129793510324484,0.08659680088251517,-0.1413673232908459
Bare Sediment,454,720,832,987,1063,995,1031,61,46,986,419,466,0.40117994100294985,0.6627335299901671,0.7728613569321534,0.9252704031465092,1,0.9331366764995084,0.968534906588004,0.01474926253687315,0,0.9242871189773844,0.3667649950835792,0.4129793510324484,0.08521165475536009,-0.15641476274165203
Bare Sediment,475,720,817,1002,1061,989,1032,65,50,959,424,497,0.42037586547972305,0.6627101879327398,0.7586547972304649,0.9416419386745796,1,0.9287833827893176,0.9713155291790306,0.01483679525222552,0,0.8991097922848664,0.3699307616221562,0.4421364985163205,0.1017042330951072,-0.16376306620209058
Bare Sediment,485,710,828,996,1061,989,1032,65,50,959,424,497,0.43026706231454,0.6528189910979229,0.7695351137487636,0.9357072205736894,1,0.9287833827893176,0.9713155291790306,0.01483679525222552,0,0.8991097922848664,0.3699307616221562,0.4421364985163205,0.09210526315789472,-0.16764361078546308
Bare Sediment,470,720,838,982,1071,987,1033,78,44,936,424,497,0.4148003894839338,0.6582278481012658,0.7731256085686465,0.9133398247322296,1,0.9182083739045764,0.9629990262901656,0.03310613437195715,0,0.8685491723466408,0.3700097370983446,0.4410905550146057,0.07912087912087912,-0.15393654524089306
Bare Sediment,475,713,814,986,1071,987,1033,78,44,936,424,497,0.4196689386562804,0.6514118792599806,0.7497565725413826,0.9172346640701072,1,0.9182083739045764,0.9629990262901656,0.03310613437195715,0,0.8685491723466408,0.3700097370983446,0.4410905550146057,0.09555555555555556,-0.16068275456150677
Bare Sediment,510,715,816,966,1058,1016,1043,99,53,987,424,497,0.454726368159204,0.6587064676616915,0.7592039800995025,0.908457711442786,1,0.9582089552238806,0.9850746268656716,0.04577114427860696,0,0.9293532338308458,0.3691542288557214,0.4417910447761194,0.08417508417508418,-0.1493158834027365
Bare Sediment,484,717,833,980,1058,1016,1043,99,53,987,424,497,0.4288557213930349,0.6606965174129353,0.7761194029850746,0.9223880597014924,1,0.9582089552238806,0.9850746268656716,0.04577114427860696,0,0.9293532338308458,0.3691542288557214,0.4417910447761194,0.08108108108108109,-0.154979375368297
Bare Sediment,462,722,822,1008,1065,1025,1067,140,74,1005,426,566,0.3907351460221551,0.6525679758308157,0.7532729103726082,0.9405840886203424,0.9979859013091642,0.9577039274924471,1,0.06646525679758308,0,0.9375629405840886,0.3544813695871098,0.4954682779456193,0.10163934426229508,-0.1653179190751445
Bare Sediment,466,711,822,1013,1065,1025,1067,140,74,1005,426,566,0.3947633434038268,0.6414904330312186,0.7532729103726082,0.945619335347432,0.9979859013091642,0.9577039274924471,1,0.06646525679758308,0,0.9375629405840886,0.3544813695871098,0.4954682779456193,0.10408719346049046,-0.1751740139211137
Bare Sediment,478,718,830,1010,1077,1036,1090,211,115,1030,426,566,0.3723076923076923,0.6184615384615385,0.7333333333333333,0.917948717948718,0.9866666666666668,0.9446153846153846,1,0.09846153846153846,0,0.9384615384615383,0.318974358974359,0.4625641025641026,0.09782608695652174,-0.16898148148148148
Bare Sediment,473,732,840,1038,1077,1036,1090,211,115,1030,426,566,0.3671794871794872,0.6328205128205128,0.7435897435897436,0.9466666666666668,0.9866666666666668,0.9446153846153846,1,0.09846153846153846,0,0.9384615384615383,0.318974358974359,0.4625641025641026,0.10543130990415336,-0.17288135593220338
Bare Sediment,456,728,834,1070,1088,1080,1118,290,165,1077,426,566,0.30535152151101785,0.5907660020986358,0.70199370409234,0.949632738719832,0.968520461699895,0.9601259181532004,1,0.1311647429171039,0,0.95697796432319,0.2738719832109129,0.42077649527806926,0.12394957983193278,-0.19021134593993325
Bare Sediment,490,746,822,1086,1088,1080,1118,290,165,1077,426,566,0.3410283315844701,0.6096537250786989,0.689401888772298,0.9664218258132214,0.968520461699895,0.9601259181532004,1,0.1311647429171039,0,0.95697796432319,0.2738719832109129,0.42077649527806926,0.13836477987421383,-0.185589519650655
Bare Sediment,513,748,840,1072,1105,1108,1145,351,192,1119,437,703,0.33683105981112277,0.583420776495278,0.6799580272822665,0.9233997901364114,0.9580272822665268,0.9611752360965372,1,0.16684155299055614,0,0.9727177334732424,0.2570828961175236,0.5362014690451207,0.1213389121338912,-0.17802197802197803
Bare Sediment,500,751,852,1100,1105,1108,1145,351,192,1119,437,703,0.323189926547744,0.5865687303252886,0.6925498426023085,0.9527806925498428,0.9580272822665268,0.9611752360965372,1,0.16684155299055614,0,0.9727177334732424,0.2570828961175236,0.5362014690451207,0.12704918032786883,-0.18854673149648837
Bare Sediment,500,736,842,1100,1113,1100,1133,395,228,1141,437,703,0.29791894852135814,0.556407447973713,0.6725082146768894,0.9550930996714128,0.9693318729463308,0.9550930996714128,0.991237677984666,0.1829134720700986,0,1,0.2289156626506024,0.52026286966046,0.13285272914521112,-0.1982570806100218
Bare Sediment,514,766,860,1100,1113,1100,1133,395,228,1141,437,703,0.3132530120481928,0.5892661555312158,0.6922234392113911,0.9550930996714128,0.9693318729463308,0.9550930996714128,0.991237677984666,0.1829134720700986,0,1,0.2289156626506024,0.52026286966046,0.12244897959183672,-0.1789924973204716
