True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Microphytobenthos,376,610,490,1406,1154,1393,1426,1084,572,1465,320,1190,0.04890829694323144,0.25327510917030566,0.14847161572052403,0.948471615720524,0.7283842794759825,0.9371179039301312,0.965938864628821,0.6672489082969433,0.2200873362445415,1,0,0.759825327510917,0.4831223628691983,-0.3948412698412698
Microphytobenthos,382,602,490,1390,1141,1384,1421,1068,553,1448,320,1190,0.0549645390070922,0.25,0.15070921985815602,0.948581560283688,0.7278368794326241,0.9432624113475178,0.976063829787234,0.6631205673758865,0.20656028368794327,1,0,0.7712765957446809,0.4787234042553192,-0.39558232931726905
Microphytobenthos,376,600,480,1400,1141,1384,1421,1068,553,1448,320,1190,0.04964539007092199,0.24822695035460993,0.14184397163120568,0.9574468085106383,0.7278368794326241,0.9432624113475178,0.976063829787234,0.6631205673758865,0.20656028368794327,1,0,0.7712765957446809,0.4893617021276595,-0.4
Microphytobenthos,369,608,490,1378,1152,1382,1432,1067,547,1442,320,1190,0.04367201426024955,0.25668449197860965,0.15151515151515152,0.9429590017825312,0.7415329768270945,0.946524064171123,0.9910873440285204,0.6657754010695187,0.20231729055258468,1,0,0.7754010695187166,0.4753747323340471,-0.3877139979859013
Microphytobenthos,354,598,468,1390,1152,1382,1432,1067,547,1442,320,1190,0.0303030303030303,0.24777183600713013,0.1319073083778966,0.9536541889483066,0.7415329768270945,0.946524064171123,0.9910873440285204,0.6657754010695187,0.20231729055258468,1,0,0.7754010695187166,0.49623250807319697,-0.3983903420523139
Microphytobenthos,357,592,476,1394,1147,1375,1436,1065,547,1455,329,1183,0.02486678507992895,0.23357015985790408,0.130550621669627,0.9458259325044404,0.7264653641207816,0.9289520426287744,0.983126110124334,0.6536412078152753,0.1936056838365897,1,0,0.7584369449378331,0.4909090909090909,-0.4038267875125881
Microphytobenthos,372,592,492,1388,1147,1375,1436,1065,547,1455,329,1183,0.03818827708703375,0.23357015985790408,0.1447602131438721,0.9404973357015984,0.7264653641207816,0.9289520426287744,0.983126110124334,0.6536412078152753,0.1936056838365897,1,0,0.7584369449378331,0.4765957446808511,-0.402020202020202
Microphytobenthos,372,606,496,1384,1148,1377,1418,1040,503,1459,329,1183,0.03805309734513274,0.24513274336283183,0.14778761061946902,0.9336283185840708,0.7247787610619469,0.927433628318584,0.963716814159292,0.6292035398230088,0.15398230088495576,1,0,0.7557522123893805,0.4723404255319149,-0.39095477386934674
Microphytobenthos,364,608,499,1398,1148,1377,1418,1040,503,1459,329,1183,0.03097345132743362,0.24690265486725663,0.1504424778761062,0.9460176991150444,0.7247787610619469,0.927433628318584,0.963716814159292,0.6292035398230088,0.15398230088495576,1,0,0.7557522123893805,0.4739061676331049,-0.3938185443668993
Microphytobenthos,376,606,492,1388,1141,1367,1402,978,482,1405,329,1183,0.04368029739776952,0.25743494423791824,0.15148698884758363,0.9842007434944238,0.7546468401486989,0.9646840148698884,0.9972118959107806,0.6031598513011153,0.1421933085501859,1,0,0.7936802973977695,0.4765957446808511,-0.3921765295887663
