True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Bare Sediment,643,900,970,1306,1201,1264,1309,1277,861,1365,529,1143,0.13636363636363635,0.4437799043062201,0.527511961722488,0.9294258373205742,0.8038277511961722,0.8791866028708134,0.9330143540669856,0.8947368421052632,0.3971291866028708,1,0,0.7344497607655502,0.14762741652021089,-0.1840435176790571
Bare Sediment,650,868,963,1278,1201,1264,1309,1277,861,1365,529,1143,0.14473684210526316,0.4055023923444976,0.5191387559808612,0.895933014354067,0.8038277511961722,0.8791866028708134,0.9330143540669856,0.8947368421052632,0.3971291866028708,1,0,0.7344497607655502,0.1405622489959839,-0.1910531220876049
Bare Sediment,616,864,966,1250,1194,1204,1258,1092,725,1290,529,1143,0.11432325886990802,0.44021024967148487,0.5742444152431012,0.947437582128778,0.873850197109067,0.8869908015768725,0.9579500657030224,0.7398160315374507,0.2575558475689882,1,0,0.8068331143232589,0.12815884476534295,-0.1825922421948912
Bare Sediment,554,840,924,1216,1194,1204,1258,1092,725,1290,529,1143,0.0328515111695138,0.4086727989487517,0.519053876478318,0.9027595269382392,0.873850197109067,0.8869908015768725,0.9579500657030224,0.7398160315374507,0.2575558475689882,1,0,0.8068331143232589,0.13644859813084112,-0.1828793774319066
Bare Sediment,539,778,908,1136,1113,1104,1171,724,463,1194,474,1201,0.10298102981029812,0.4268292682926829,0.6029810298102981,0.9119241192411924,0.8807588075880759,0.8685636856368564,0.959349593495935,0.35365853658536583,0,0.9905149051490516,0.01490514905149051,1,0.11154598825831702,-0.187042842215256
Bare Sediment,543,748,885,1102,1113,1104,1171,724,463,1194,474,1201,0.10840108401084012,0.3861788617886179,0.5718157181571816,0.8658536585365854,0.8807588075880759,0.8685636856368564,0.959349593495935,0.35365853658536583,0,0.9905149051490516,0.01490514905149051,1,0.10920986411675894,-0.19135135135135137
Bare Sediment,546,750,894,1136,1095,1060,1139,547,302,1171,474,1201,0.271412680756396,0.4983314794215795,0.6585094549499444,0.9276974416017798,0.882091212458287,0.8431590656284761,0.9310344827586208,0.2725250278086763,0,0.9666295884315906,0.1913236929922136,1,0.11921182266009853,-0.2046659597030753
Bare Sediment,570,766,906,1150,1095,1060,1139,547,302,1171,474,1201,0.29810901001112344,0.5161290322580645,0.6718576195773082,0.943270300333704,0.882091212458287,0.8431590656284761,0.9310344827586208,0.2725250278086763,0,0.9666295884315906,0.1913236929922136,1,0.1186770428015564,-0.20041753653444677
Bare Sediment,525,758,906,1168,1119,1129,1184,672,401,1203,474,1201,0.1546134663341646,0.4451371571072319,0.6296758104738155,0.956359102244389,0.8952618453865336,0.9077306733167082,0.9763092269326684,0.33790523690773067,0,1,0.09102244389027432,0.9975062344139652,0.12632594021215043,-0.21287642782969884
Bare Sediment,550,756,910,1182,1119,1129,1184,672,401,1203,474,1201,0.185785536159601,0.442643391521197,0.6346633416458853,0.9738154613466334,0.8952618453865336,0.9077306733167082,0.9763092269326684,0.33790523690773067,0,1,0.09102244389027432,0.9975062344139652,0.13001912045889102,-0.21981424148606812
Bare Sediment,526,758,882,1194,1008,1108,1149,729,459,1185,465,1134,0.091156462585034,0.40680272108843535,0.5755102040816327,1,0.746938775510204,0.8829931972789116,0.9387755102040816,0.3673469387755102,0,0.9877551020408164,0.00816326530612245,0.9183673469387756,0.15028901734104047,-0.22336065573770492
Microphytobenthos,450,656,732,1120,1008,1108,1149,729,459,1185,465,1134,0,0.2802721088435374,0.3836734693877551,0.91156462585034,0.7591836734693878,0.8952380952380953,0.9510204081632652,0.3795918367346939,0.01224489795918367,1,0.02040816326530612,0.9306122448979592,0.20950323974082077,-0.26126126126126126
