True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Microphytobenthos,437,677,608,1324,1170,1318,1369,1033,542,1391,389,1124,0.04790419161676647,0.2874251497005988,0.218562874251497,0.93313373253493,0.779441117764471,0.9271457085828344,0.9780439121756488,0.6427145708582834,0.15269461077844312,1,0,0.7335329341317365,0.37060041407867494,-0.3233383308345827
Microphytobenthos,423,669,602,1322,1153,1309,1346,1022,533,1382,395,1112,0.02836879432624113,0.27760891590678827,0.20972644376899696,0.939209726443769,0.767983789260385,0.9260385005065856,0.9635258358662614,0.6352583586626139,0.1398176291793313,1,0,0.7264437689969605,0.37422037422037424,-0.3279758915118031
Microphytobenthos,424,677,618,1340,1153,1309,1346,1022,533,1382,395,1112,0.02938196555217831,0.2857142857142857,0.2259371833839919,0.9574468085106383,0.767983789260385,0.9260385005065856,0.9635258358662614,0.6352583586626139,0.1398176291793313,1,0,0.7264437689969605,0.3687436159346272,-0.32870599900842834
Microphytobenthos,427,674,598,1352,1153,1319,1340,1015,529,1397,395,1112,0.03193612774451097,0.27844311377245506,0.2025948103792415,0.9550898203592816,0.7564870259481038,0.9221556886227544,0.94311377245509,0.6187624750499002,0.13373253493013973,1,0,0.7155688622754491,0.38666666666666666,-0.33464955577492594
Microphytobenthos,430,670,582,1334,1153,1319,1340,1015,529,1397,395,1112,0.03493013972055888,0.2744510978043912,0.186626746506986,0.937125748502994,0.7564870259481038,0.9221556886227544,0.94311377245509,0.6187624750499002,0.13373253493013973,1,0,0.7155688622754491,0.3924843423799583,-0.3313373253493014
Microphytobenthos,408,678,572,1346,1159,1317,1364,1022,528,1392,395,1112,0.01303911735205616,0.283851554663992,0.17753259779338015,0.9538615847542627,0.7662988966900702,0.9247743229689068,0.9719157472417252,0.6288866599799399,0.1334002006018054,1,0,0.7191574724172518,0.4035453597497393,-0.3300395256916996
Microphytobenthos,423,683,581,1366,1159,1317,1364,1022,528,1392,395,1112,0.02808425275827482,0.2888665997993982,0.18655967903711135,0.9739217652958876,0.7662988966900702,0.9247743229689068,0.9719157472417252,0.6288866599799399,0.1334002006018054,1,0,0.7191574724172518,0.40318438623523367,-0.3333333333333333
Microphytobenthos,408,660,585,1344,1149,1325,1355,1039,538,1400,398,1117,0.00998003992015968,0.26147704590818366,0.186626746506986,0.9441117764471058,0.7495009980039921,0.9251497005988024,0.9550898203592816,0.6397205588822356,0.13972055888223553,1,0,0.717564870259481,0.3934681181959565,-0.3413173652694611
Microphytobenthos,422,636,548,1356,1149,1325,1355,1039,538,1400,398,1117,0.02395209580838323,0.2375249500998004,0.1497005988023952,0.9560878243512974,0.7495009980039921,0.9251497005988024,0.9550898203592816,0.6397205588822356,0.13972055888223553,1,0,0.717564870259481,0.42436974789915966,-0.3614457831325301
Microphytobenthos,401,660,568,1362,1167,1337,1387,1094,576,1419,398,1117,0.0029382957884427,0.2566111655239961,0.1665034280117532,0.9441723800195886,0.7531831537708129,0.919686581782566,0.9686581782566112,0.6816846229187071,0.1743388834476004,1,0,0.7042115572967679,0.41139896373056994,-0.34718100890207715
Microphytobenthos,452,666,585,1344,1167,1337,1387,1094,576,1419,398,1117,0.05288932419196866,0.2624877571008815,0.1831537708129285,0.9265426052889324,0.7531831537708129,0.919686581782566,0.9686581782566112,0.6816846229187071,0.1743388834476004,1,0,0.7042115572967679,0.3934681181959565,-0.3373134328358209
Microphytobenthos,435,680,584,1376,1168,1339,1398,1127,617,1425,398,1117,0.03602726387536514,0.2745861733203505,0.18111002921129504,0.952288218111003,0.7497565725413826,0.9162609542356378,0.973709834469328,0.7098344693281402,0.21324245374878287,1,0,0.7000973709834469,0.4040816326530613,-0.33852140077821014
Microphytobenthos,436,686,603,1378,1168,1339,1398,1127,617,1425,398,1117,0.03700097370983447,0.2804284323271665,0.19961051606621227,0.9542356377799416,0.7497565725413826,0.9162609542356378,0.973709834469328,0.7098344693281402,0.21324245374878287,1,0,0.7000973709834469,0.39121655729429583,-0.33527131782945735
Microphytobenthos,417,644,557,1368,1150,1347,1389,1097,576,1425,384,1096,0.03170028818443804,0.24975984630163303,0.16618635926993275,0.9452449567723344,0.7358309317963496,0.92507204610951,0.96541786743515845,0.6849183477425552,0.1844380403458213,1,0,0.6839577329490875,0.4212987012987013,-0.35984095427435386
Microphytobenthos,384,628,514,1394,1150,1347,1389,1097,576,1425,384,1096,0,0.23439000960614795,0.12487992315081652,0.9702209414024976,0.7358309317963496,0.92507204610951,0.96541786743515845,0.6849183477425552,0.1844380403458213,1,0,0.6839577329490875,0.4612159329140461,-0.3788328387734916
Microphytobenthos,342,598,486,1378,1123,1291,1339,1067,561,1393,384,1096,0,0.24357754519505231,0.13701236917221693,0.9857278782112274,0.7431018078020932,0.9029495718363464,0.9486203615604186,0.6898192197906755,0.2083729781160799,1,0.03996194100856327,0.7174119885823026,0.4785407725321889,-0.3947368421052632
Microphytobenthos,348,616,496,1310,1123,1291,1339,1067,561,1393,384,1096,0,0.25645933014354066,0.1416267942583732,0.9205741626794258,0.7416267942583732,0.9023923444976076,0.9483253588516748,0.6880382775119617,0.20382775119617225,1,0.03444976076555024,0.7157894736842105,0.45071982281284606,-0.3603322949117342
Microphytobenthos,428,688,614,1268,1122,1230,1250,1042,578,1281,384,1096,0.04905239687848383,0.33890746934225197,0.2564102564102564,0.9855072463768116,0.822742474916388,0.94314381270903,0.9654403567447044,0.7335562987736901,0.21627647714604237,1,0,0.7937569676700111,0.3475026567481403,-0.2965235173824131
Microphytobenthos,460,692,619,1272,1122,1230,1250,1042,578,1281,384,1096,0.08472686733556299,0.3433667781493868,0.26198439241917504,0.9899665551839464,0.822742474916388,0.94314381270903,0.9654403567447044,0.7335562987736901,0.21627647714604237,1,0,0.7937569676700111,0.34531993654151244,-0.2953156822810591
Microphytobenthos,417,664,580,1224,1096,1149,1251,995,535,1253,369,1117,0.05429864253393665,0.333710407239819,0.23868778280542988,0.9671945701357466,0.8223981900452488,0.8823529411764706,0.997737556561086,0.7081447963800905,0.18778280542986425,1,0,0.8461538461538461,0.35698447893569846,-0.2966101694915254
Microphytobenthos,444,654,562,1204,1096,1149,1251,995,535,1253,369,1117,0.08484162895927602,0.3223981900452489,0.2183257918552036,0.9445701357466064,0.8223981900452488,0.8823529411764706,0.997737556561086,0.7081447963800905,0.18778280542986425,1,0,0.8461538461538461,0.3635334088335221,-0.2960172228202368
Microphytobenthos,438,654,598,1188,1064,1227,1217,994,527,1239,369,1117,0.07931034482758621,0.3275862068965517,0.2632183908045977,0.9413793103448276,0.7988505747126436,0.986206896551724,0.9747126436781608,0.7183908045977011,0.1816091954022989,1,0,0.8597701149425288,0.3303471444568869,-0.2899022801302932
Microphytobenthos,451,650,598,1172,1064,1227,1217,994,527,1239,369,1117,0.0942528735632184,0.32298850574712645,0.2632183908045977,0.9229885057471264,0.7988505747126436,0.986206896551724,0.9747126436781608,0.7183908045977011,0.1816091954022989,1,0,0.8597701149425288,0.32429378531073444,-0.2864983534577388
Microphytobenthos,466,642,582,1214,1094,1209,1240,985,528,1301,369,1117,0.10407725321888411,0.2929184549356223,0.22854077253218885,0.9066523605150214,0.7778969957081545,0.9012875536480688,0.934549356223176,0.6609442060085837,0.17060085836909872,1,0,0.8025751072961373,0.3518930957683742,-0.3081896551724138
Microphytobenthos,441,639,568,1238,1094,1209,1240,985,528,1301,369,1117,0.07725321888412018,0.28969957081545067,0.21351931330472104,0.9324034334763948,0.7778969957081545,0.9012875536480688,0.934549356223176,0.6609442060085837,0.17060085836909872,1,0,0.8025751072961373,0.3709856035437431,-0.31912626531699523
Microphytobenthos,400,638,552,1192,1086,1186,1269,988,547,1263,377,1096,0.0257847533632287,0.29260089686098656,0.1961883408071749,0.9136771300448432,0.7948430493273543,0.90695067264574,1,0.6849775784753364,0.1905829596412556,0.9932735426008968,0,0.8060538116591929,0.3669724770642202,-0.30273224043715846
Microphytobenthos,419,644,560,1200,1086,1186,1269,988,547,1263,377,1096,0.04708520179372197,0.29932735426008966,0.20515695067264575,0.922645739910314,0.7948430493273543,0.90695067264574,1,0.6849775784753364,0.1905829596412556,0.9932735426008968,0,0.8060538116591929,0.3636363636363637,-0.30151843817787416
Microphytobenthos,438,636,585,1210,1082,1238,1247,995,544,1245,377,1096,0.07011494252873564,0.29770114942528736,0.23908045977011497,0.957471264367816,0.8103448275862069,0.9896551724137932,1,0.7103448275862069,0.19195402298850575,0.9977011494252872,0,0.8264367816091954,0.34818941504178275,-0.31094257854821233
Microphytobenthos,438,642,586,1186,1082,1238,1247,995,544,1245,377,1096,0.07011494252873564,0.3045977011494253,0.24022988505747123,0.9298850574712644,0.8103448275862069,0.9896551724137932,1,0.7103448275862069,0.19195402298850575,0.9977011494252872,0,0.8264367816091954,0.33860045146726864,-0.2975929978118162
Microphytobenthos,448,654,596,1184,1082,1221,1257,982,515,1301,377,1096,0.07683982683982683,0.29978354978354976,0.237012987012987,0.8733766233766234,0.762987012987013,0.9134199134199136,0.9523809523809524,0.6547619047619048,0.14935064935064934,1,0,0.7781385281385281,0.3303370786516854,-0.2883569096844396
Microphytobenthos,444,678,616,1162,1082,1221,1257,982,515,1301,377,1096,0.07251082251082251,0.32575757575757575,0.25865800865800864,0.8495670995670995,0.762987012987013,0.9134199134199136,0.9523809523809524,0.6547619047619048,0.14935064935064934,1,0,0.7781385281385281,0.30708661417322836,-0.26304347826086955
Microphytobenthos,463,670,607,1184,1104,1263,1257,1017,555,1298,426,1115,0.04243119266055046,0.2798165137614679,0.20756880733944957,0.8692660550458715,0.7775229357798165,0.9598623853211008,0.9529816513761468,0.6777522935779816,0.14793577981651376,1,0,0.7901376146788991,0.3221663874930207,-0.2772384034519957
Microphytobenthos,470,688,622,1218,1104,1263,1257,1017,555,1298,426,1115,0.05045871559633028,0.30045871559633025,0.22477064220183487,0.908256880733945,0.7775229357798165,0.9598623853211008,0.9529816513761468,0.6777522935779816,0.14793577981651376,1,0,0.7901376146788991,0.3239130434782609,-0.2780692549842602
Microphytobenthos,459,712,610,1260,1166,1317,1311,1072,600,1386,426,1115,0.034375,0.29791666666666666,0.19166666666666668,0.86875,0.7708333333333334,0.928125,0.921875,0.6729166666666667,0.18125,1,0,0.7177083333333333,0.34759358288770054,-0.2778904665314402
Microphytobenthos,473,698,621,1334,1166,1317,1311,1072,600,1386,426,1115,0.04895833333333333,0.2833333333333333,0.203125,0.9458333333333332,0.7708333333333334,0.928125,0.921875,0.6729166666666667,0.18125,1,0,0.7177083333333333,0.3647058823529411,-0.31299212598425197
Microphytobenthos,465,722,626,1336,1169,1324,1366,1143,635,1360,426,1115,0.04148936170212766,0.3148936170212766,0.2127659574468085,0.9680851063829788,0.7904255319148936,0.9553191489361702,1,0.7627659574468085,0.22234042553191488,0.9936170212765958,0,0.7329787234042553,0.361875637104995,-0.2983479105928086
Microphytobenthos,488,722,653,1368,1169,1324,1366,1143,635,1360,426,1115,0.06581740976645435,0.31422505307855625,0.24097664543524416,1,0.7887473460721869,0.9532908704883228,0.9978768577494692,0.7611464968152867,0.2218683651804671,0.9915074309978767,0,0.7314225053078556,0.35378525482434436,-0.3090909090909091
Microphytobenthos,506,746,678,1334,1201,1338,1360,1162,670,1393,434,1141,0.07507820646506778,0.32533889468196037,0.25443169968717416,0.9384775808133472,0.799791449426486,0.94264859228362885,0.9655891553701772,0.7591240875912408,0.24608967674661103,1,0,0.7372262773722628,0.3260437375745527,-0.2826923076923077
Microphytobenthos,486,754,688,1342,1201,1338,1360,1162,670,1393,434,1141,0.05422314911366006,0.33368091762252344,0.264859228362878,0.9468196037539104,0.799791449426486,0.94264859228362885,0.9655891553701772,0.7591240875912408,0.24608967674661103,1,0,0.7372262773722628,0.3221674876847291,-0.28053435114503816
Microphytobenthos,494,762,664,1362,1203,1343,1390,1150,665,1457,434,1141,0.05865102639296188,0.3206256109481916,0.22482893450635383,0.9071358748778104,0.7517106549364614,0.8885630498533724,0.9345063538611924,0.6999022482893451,0.2258064516129032,1,0,0.6911045943304008,0.3445212240868707,-0.2824858757062147
Microphytobenthos,418,686,596,1360,1203,1343,1390,1150,665,1457,434,1141,0,0.2579403272377286,0.17131857555341676,0.906641000962464,0.7555341674687199,0.890279114533205,0.935514918190568,0.7045235803657363,0.2377285851780558,1,0.01539942252165543,0.6958614051973051,0.3905930470347648,-0.32942326490713586
Microphytobenthos,426,664,576,1364,1203,1335,1428,1134,628,1439,434,1141,0,0.2349457058242843,0.14807502467917075,0.9259624876604146,0.7670286278381047,0.8973346495557749,0.9891411648568608,0.6989141164856861,0.19940769990128332,1,0.00789733464955577,0.7058242843040474,0.4061855670103093,-0.34516765285996054
Microphytobenthos,409,656,570,1354,1203,1335,1428,1134,628,1439,434,1141,0,0.23980582524271848,0.1563106796116505,0.9174757281553398,0.7708737864077669,0.8990291262135922,0.9893203883495144,0.7038834951456311,0.21262135922330097,1,0.02427184466019417,0.7106796116504854,0.4074844074844075,-0.3472636815920398
Microphytobenthos,418,642,576,1362,1170,1343,1415,1108,609,1435,409,1161,0.0087719298245614,0.22709551656920077,0.1627680311890838,0.928849902534113,0.7417153996101364,0.9103313840155944,0.9805068226120858,0.6812865497076024,0.1949317738791423,1,0,0.732943469785575,0.4055727554179567,-0.3592814371257485
Microphytobenthos,420,646,554,1388,1170,1343,1415,1108,609,1435,409,1161,0.01072124756335282,0.2309941520467836,0.14132553606237816,0.9541910331384016,0.7417153996101364,0.9103313840155944,0.9805068226120858,0.6812865497076024,0.1949317738791423,1,0,0.732943469785575,0.4294541709577755,-0.3647984267453294
Microphytobenthos,400,675,550,1352,1156,1356,1383,1083,582,1452,409,1161,0,0.26140684410646386,0.14258555133079848,0.9049429657794676,0.7186311787072244,0.908745247148289,0.9344106463878328,0.6492395437262357,0.17300380228136883,1,0.0085551330798479,0.723384030418251,0.4216614090431125,-0.3339911198815984
Microphytobenthos,393,648,546,1316,1156,1356,1383,1083,582,1452,409,1161,0,0.24079320113314448,0.14447592067988668,0.8715769593956563,0.720491029272899,0.9093484419263456,0.9348441926345608,0.6515580736543909,0.17847025495750707,1,0.01510859301227573,0.7252124645892352,0.41353383458646614,-0.34012219959266804
Microphytobenthos,400,638,558,1390,1179,1390,1416,1093,579,1450,409,1161,0,0.22666666666666663,0.15047619047619049,0.9428571428571428,0.741904761904762,0.9428571428571428,0.9676190476190476,0.66,0.17047619047619048,1,0.00857142857142857,0.7247619047619047,0.4271047227926078,-0.3708086785009862
Microphytobenthos,393,655,552,1402,1179,1390,1416,1093,579,1450,409,1161,0,0.2478713339640492,0.15042573320719016,0.954588457899716,0.7436140018921475,0.9432355723746452,0.967833491012299,0.6622516556291391,0.1759697256385998,1,0.0151371807000946,0.7265846736045412,0.43500511770726713,-0.3631502187651921
Microphytobenthos,418,662,542,1392,1163,1366,1422,1089,550,1433,406,1188,0.01168451801363193,0.249269717624148,0.13242453748782862,0.9600778967867576,0.7370983446932814,0.934761441090555,0.9892891918208374,0.6650438169425511,0.14021421616358326,1,0,0.7614410905550146,0.43950361944157185,-0.35540408958130476
Microphytobenthos,396,646,531,1392,1163,1366,1422,1089,550,1433,406,1188,0,0.24108003857280616,0.13018322082931533,0.9604628736740598,0.7396335583413693,0.935390549662488,0.9893924783027964,0.6682738669238187,0.1485053037608486,1,0.00964320154291224,0.76374156219865,0.44773790951638065,-0.366045142296369
Microphytobenthos,384,644,538,1374,1164,1377,1419,1108,573,1447,406,1188,0,0.24459078080903104,0.14487300094073377,0.9313264346190028,0.7337723424270931,0.93414863593603,0.973659454374412,0.6810912511759172,0.17779868297271872,1,0.02069614299153339,0.7563499529633114,0.4372384937238494,-0.36174430128840435
Microphytobenthos,400,655,556,1378,1164,1377,1419,1108,573,1447,406,1188,0,0.24355300859598855,0.1489971346704871,0.9340974212034384,0.7297039159503342,0.933142311365807,0.9732569245463228,0.6762177650429799,0.16523400191021967,1,0.00573065902578796,0.7526265520534862,0.4250258531540848,-0.35563207083128384
Microphytobenthos,407,650,540,1410,1181,1387,1412,1144,582,1470,406,1188,9.398496240601504e-4,0.22932330827067668,0.12593984962406016,0.943609022556391,0.7283834586466166,0.9219924812030076,0.9454887218045112,0.693609022556391,0.16541353383458646,1,0,0.7349624060150376,0.4461538461538462,-0.36893203883495146
Microphytobenthos,397,670,526,1414,1181,1387,1412,1144,582,1470,406,1188,0,0.25442684063373716,0.12022367194780988,0.9478098788443616,0.7306616961789375,0.9226467847157502,0.945945945945946,0.6961789375582479,0.1724137931034483,1,0.00838769804287045,0.7371854613233924,0.4577319587628866,-0.3570057581573896
Microphytobenthos,403,660,550,1388,1186,1372,1422,1125,574,1483,408,1196,0,0.23796296296296296,0.1361111111111111,0.9120370370370372,0.725,0.8972222222222223,0.9435185185185184,0.6685185185185185,0.15833333333333333,1,0.00462962962962962,0.7342592592592593,0.4324045407636739,-0.35546875
Microphytobenthos,406,659,532,1372,1186,1372,1422,1125,574,1483,408,1196,0,0.23491179201485607,0.116991643454039,0.8969359331476323,0.724233983286908,0.8969359331476323,0.9433611884865368,0.6675951717734447,0.15598885793871867,1,0.00185701021355617,0.7335190343546889,0.4411764705882353,-0.35105859182668636
Microphytobenthos,439,668,572,1402,1178,1357,1436,1108,577,1462,408,1196,0.02941176470588235,0.2466793168880455,0.1555977229601518,0.9430740037950665,0.7305502846299811,0.9003795066413662,0.9753320683111956,0.6641366223908919,0.1603415559772296,1,0,0.7476280834914611,0.4204660587639311,-0.3545893719806763
Microphytobenthos,430,686,586,1388,1178,1357,1436,1108,577,1462,408,1196,0.02087286527514231,0.2637571157495256,0.16888045540796964,0.9297912713472486,0.7305502846299811,0.9003795066413662,0.9753320683111956,0.6641366223908919,0.1603415559772296,1,0,0.7476280834914611,0.4062816616008106,-0.33847637415621984
Microphytobenthos,447,686,572,1368,1174,1357,1405,1096,568,1427,408,1196,0.03827281648675171,0.2728164867517174,0.16094210009813542,0.9421000981354268,0.7517173699705594,0.9313052011776252,0.9784102060843964,0.6751717369970559,0.15701668302257116,1,0,0.7733071638861629,0.41030927835051545,-0.3320350535540409
Microphytobenthos,432,684,586,1360,1174,1357,1405,1096,568,1427,408,1196,0.02355250245338567,0.27085377821393525,0.1746810598626104,0.9342492639842984,0.7517173699705594,0.9313052011776252,0.9784102060843964,0.6751717369970559,0.15701668302257116,1,0,0.7733071638861629,0.3977389516957862,-0.33072407045009783
Microphytobenthos,450,672,586,1378,1202,1342,1387,1096,562,1467,399,1192,0.04775280898876404,0.2556179775280899,0.1750936329588015,0.9166666666666666,0.75187265917603,0.8829588014981273,0.9250936329588016,0.6526217228464419,0.15262172284644196,1,0,0.7425093632958801,0.4032586558044806,-0.344390243902439
Microphytobenthos,460,688,604,1382,1202,1342,1387,1096,562,1467,399,1192,0.05711610486891386,0.2705992509363296,0.19194756554307116,0.9204119850187266,0.75187265917603,0.8829588014981273,0.9250936329588016,0.6526217228464419,0.15262172284644196,1,0,0.7425093632958801,0.391742195367573,-0.3352657004830918
Microphytobenthos,430,678,578,1386,1175,1333,1387,1088,568,1420,399,1192,0.03036238981390793,0.2732615083251714,0.17531831537708129,0.9666993143976492,0.7600391772771793,0.9147894221351616,0.9676787463271302,0.6748285994123409,0.16552399608227228,1,0,0.7766895200783546,0.41140529531568226,-0.3430232558139535
Microphytobenthos,430,681,578,1388,1175,1333,1387,1088,568,1420,399,1192,0.03036238981390793,0.2761998041136141,0.17531831537708129,0.9686581782566112,0.7600391772771793,0.9147894221351616,0.9676787463271302,0.6748285994123409,0.16552399608227228,1,0,0.7766895200783546,0.41200406917599186,-0.3417109714838086
Microphytobenthos,438,679,589,1360,1158,1317,1356,1062,568,1412,399,1192,0.0384995064165844,0.2764067127344521,0.18756169792694968,0.9486673247778876,0.7492596248766041,0.9062191510365252,0.9447186574531096,0.6544916090819348,0.16683119447186576,1,0,0.7828232971372162,0.3955874807593638,-0.33398724865129964
Microphytobenthos,457,694,590,1340,1158,1317,1356,1062,568,1412,399,1192,0.05725567620927937,0.2912142152023692,0.1885488647581441,0.928923988153998,0.7492596248766041,0.9062191510365252,0.9447186574531096,0.6544916090819348,0.16683119447186576,1,0,0.7828232971372162,0.3886010362694301,-0.3176007866273353
Microphytobenthos,456,695,623,1368,1164,1300,1361,1053,548,1420,392,1184,0.0622568093385214,0.29474708171206226,0.2247081712062257,0.9494163424124512,0.7509727626459144,0.8832684824902723,0.9426070038910506,0.6429961089494164,0.1517509727626459,1,0,0.7704280155642024,0.37418382722250126,-0.32622394571013086
Microphytobenthos,461,695,648,1344,1164,1300,1361,1053,548,1420,392,1184,0.06712062256809338,0.29474708171206226,0.2490272373540856,0.926070038910506,0.7509727626459144,0.8832684824902723,0.9426070038910506,0.6429961089494164,0.1517509727626459,1,0,0.7704280155642024,0.3493975903614458,-0.3182932810201079
Microphytobenthos,443,694,630,1350,1180,1298,1364,1057,566,1421,392,1184,0.04956268221574344,0.293488824101069,0.23129251700680273,0.9310009718172984,0.7657920310981535,0.880466472303207,0.9446064139941692,0.6462585034013606,0.16909620991253643,1,0,0.7696793002915452,0.3636363636363637,-0.32093933463796476
Microphytobenthos,455,715,668,1362,1180,1298,1364,1057,566,1421,392,1184,0.06122448979591836,0.3138969873663751,0.26822157434402333,0.9426627793974732,0.7657920310981535,0.880466472303207,0.9446064139941692,0.6462585034013606,0.16909620991253643,1,0,0.7696793002915452,0.341871921182266,-0.31150698122291764
Microphytobenthos,436,712,634,1410,1174,1326,1370,1041,551,1408,392,1184,0.04322200392927308,0.3143418467583497,0.237721021611002,1,0.768172888015717,0.9174852652259332,0.9607072691552064,0.637524557956778,0.15618860510805502,0.9980353634577604,0,0.7779960707269156,0.3796477495107632,-0.3289349670122526
Microphytobenthos,442,684,634,1350,1174,1326,1370,1041,551,1408,392,1184,0.04921259842519685,0.2874015748031496,0.23818897637795275,0.9429133858267716,0.7696850393700787,0.9192913385826772,0.9625984251968503,0.6387795275590551,0.15649606299212598,1,0,0.7795275590551181,0.3608870967741936,-0.3274336283185841
Microphytobenthos,459,665,650,1312,1147,1294,1358,992,511,1369,385,1157,0.07520325203252033,0.2845528455284553,0.2693089430894309,0.9420731707317072,0.774390243902439,0.923780487804878,0.988821138211382,0.616869918699187,0.12804878048780488,1,0,0.7845528455284553,0.33741080530071355,-0.3272635306019221
Microphytobenthos,416,686,631,1346,1147,1294,1358,992,511,1369,385,1157,0.0315040650406504,0.30589430894308944,0.25,0.9766260162601628,0.774390243902439,0.923780487804878,0.988821138211382,0.616869918699187,0.12804878048780488,1,0,0.7845528455284553,0.3616590794132524,-0.3248031496062992
Microphytobenthos,424,683,634,1340,1147,1296,1339,925,470,1370,385,1157,0.03959390862944162,0.30253807106598984,0.25279187817258886,0.9695431472081218,0.7736040609137056,0.9248730964467003,0.9685279187817258,0.5482233502538071,0.08629441624365482,1,0,0.783756345177665,0.3576494427558257,-0.32476520019772614
Microphytobenthos,457,678,638,1316,1147,1296,1339,925,470,1370,385,1157,0.07309644670050762,0.29746192893401013,0.2568527918781726,0.9451776649746192,0.7736040609137056,0.9248730964467003,0.9685279187817258,0.5482233502538071,0.08629441624365482,1,0,0.783756345177665,0.34698055271238487,-0.31995987963891676
Microphytobenthos,414,684,652,1296,1136,1286,1335,895,444,1390,385,1157,0.02885572139303482,0.2975124378109453,0.2656716417910448,0.9064676616915422,0.7472636815920398,0.8965174129353234,0.945273631840796,0.5074626865671642,0.05870646766169154,1,0,0.7681592039800995,0.33059548254620125,-0.3090909090909091
Microphytobenthos,454,722,659,1288,1136,1286,1335,895,444,1390,385,1157,0.06865671641791045,0.3353233830845771,0.272636815920398,0.8985074626865671,0.7472636815920398,0.8965174129353234,0.945273631840796,0.5074626865671642,0.05870646766169154,1,0,0.7681592039800995,0.32306111967128914,-0.281592039800995
Microphytobenthos,451,708,624,1310,1144,1267,1325,880,426,1367,395,1145,0.05761316872427984,0.3220164609053498,0.23559670781893005,0.941358024691358,0.7705761316872428,0.897119341563786,0.9567901234567902,0.49897119341563784,0.03189300411522634,1,0,0.7716049382716049,0.35470527404343327,-0.2983151635282458
