True_Class,Reflectance_B02,Reflectance_B03,Reflectance_B04,Reflectance_B08,Reflectance_B05,Reflectance_B06,Reflectance_B07,Reflectance_B11,Reflectance_B12,Reflectance_B8A,Reflectance_B01,Reflectance_B09,Reflectance_Stan_B02,Reflectance_Stan_B03,Reflectance_Stan_B04,Reflectance_Stan_B08,Reflectance_Stan_B05,Reflectance_Stan_B06,Reflectance_Stan_B07,Reflectance_Stan_B11,Reflectance_Stan_B12,Reflectance_Stan_B8A,Reflectance_Stan_B01,Reflectance_Stan_B09,NDVI,NDWI
Bare Sediment,588,818,970,1212,1126,1147,1218,1145,737,1242,493,1035,0.1268357810413885,0.43391188251001334,0.636849132176235,0.959946595460614,0.8451268357810414,0.8731642189586115,0.9679572763684912,0.8704939919893191,0.3257676902536716,1,0,0.7236315086782377,0.11090742438130156,-0.19408866995073892
Bare Sediment,571,850,1022,1204,1126,1147,1218,1145,737,1242,493,1035,0.1041388518024032,0.4766355140186916,0.7062750333778371,0.9492656875834444,0.8451268357810414,0.8731642189586115,0.9679572763684912,0.8704939919893191,0.3257676902536716,1,0,0.7236315086782377,0.08176100628930817,-0.17234664070107109
Bare Sediment,596,847,993,1176,1152,1184,1226,1130,738,1256,493,1035,0.1349934469200524,0.4639580602883355,0.6553079947575361,0.8951507208387942,0.8636959370904325,0.9056356487549148,0.9606815203145478,0.8348623853211009,0.3211009174311927,1,0,0.7103538663171691,0.08437067773167359,-0.16262975778546712
Bare Sediment,581,828,991,1208,1152,1184,1226,1130,738,1256,493,1035,0.11533420707732636,0.4390563564875491,0.6526867627785059,0.9370904325032764,0.8636959370904325,0.9056356487549148,0.9606815203145478,0.8348623853211009,0.3211009174311927,1,0,0.7103538663171691,0.098681218735789,-0.1866404715127701
Bare Sediment,584,824,997,1230,1148,1175,1256,1105,743,1230,493,1035,0.11926605504587157,0.4338138925294889,0.6605504587155964,0.9659239842726082,0.8584534731323722,0.8938401048492791,1,0.8020969855832241,0.32765399737876805,0.9659239842726082,0,0.7103538663171691,0.10462505612932196,-0.1976630963972736
Bare Sediment,588,818,991,1208,1148,1175,1256,1105,743,1230,493,1035,0.12450851900393184,0.4259501965923984,0.6526867627785059,0.9370904325032764,0.8584534731323722,0.8938401048492791,1,0.8020969855832241,0.32765399737876805,0.9659239842726082,0,0.7103538663171691,0.098681218735789,-0.192497532082922
Bare Sediment,581,818,1004,1210,1174,1180,1242,1114,761,1256,493,1001,0.11533420707732636,0.4259501965923984,0.6697247706422018,0.9397116644823068,0.8925294888597641,0.9003931847968545,0.981651376146789,0.8138925294888598,0.35124508519003933,1,0,0.6657929226736566,0.0930442637759711,-0.1932938856015779
Bare Sediment,598,836,996,1208,1174,1180,1242,1114,761,1256,493,1001,0.13761467889908258,0.44954128440366975,0.6592398427260813,0.9370904325032764,0.8925294888597641,0.9003931847968545,0.981651376146789,0.8138925294888598,0.35124508519003933,1,0,0.6657929226736566,0.09618874773139746,-0.1819960861056751
Bare Sediment,584,821,978,1212,1171,1175,1234,1099,726,1255,493,1001,0.1194225721784777,0.4304461942257218,0.636482939632546,0.9435695538057742,0.889763779527559,0.89501312335958,0.9724409448818898,0.7952755905511811,0.30577427821522307,1,0,0.6666666666666666,0.10684931506849316,-0.19232661091982292
Bare Sediment,572,836,974,1238,1171,1175,1234,1099,726,1255,493,1001,0.1036745406824147,0.45013123359580054,0.631233595800525,0.9776902887139108,0.889763779527559,0.89501312335958,0.9724409448818898,0.7952755905511811,0.30577427821522307,1,0,0.6666666666666666,0.1193490054249548,-0.19382835101253615
Bare Sediment,562,834,992,1236,1165,1157,1235,1058,697,1232,493,1001,0.09286675639300136,0.458950201884253,0.6716016150740243,1,0.9044414535666218,0.8936742934051144,0.9986541049798116,0.7604306864064603,0.27456258411843876,0.9946164199192464,0,0.6837146702557201,0.10951526032315978,-0.19420289855072465
Bare Sediment,595,811,988,1242,1165,1157,1235,1058,697,1232,493,1001,0.13618157543391188,0.42456608811749,0.6608811748998665,1,0.897196261682243,0.8865153538050734,0.9906542056074766,0.7543391188251002,0.27236315086782376,0.986648865153538,0,0.678237650200267,0.11390134529147984,-0.20993667803214808
Bare Sediment,580,839,968,1222,1160,1162,1210,1013,669,1237,482,956,0.12980132450331125,0.4728476821192053,0.6437086092715232,0.9801324503311258,0.8980132450331125,0.9006622516556292,0.9642384105960264,0.7033112582781457,0.247682119205298,1,0,0.6278145695364239,0.11598173515981736,-0.18583212032993693
Bare Sediment,586,850,992,1224,1160,1162,1210,1013,669,1237,482,956,0.13774834437086092,0.4874172185430464,0.6754966887417219,0.9827814569536424,0.8980132450331125,0.9006622516556292,0.9642384105960264,0.7033112582781457,0.247682119205298,1,0,0.6278145695364239,0.10469314079422384,-0.18032786885245905
Bare Sediment,571,831,968,1218,1143,1165,1202,1035,676,1247,482,956,0.11633986928104575,0.4562091503267974,0.6352941176470588,0.962091503267974,0.8640522875816994,0.8928104575163399,0.9411764705882352,0.722875816993464,0.25359477124183005,1,0,0.6196078431372549,0.11436413540713632,-0.1888726207906296
Bare Sediment,588,821,956,1214,1143,1165,1202,1035,676,1247,482,956,0.13856209150326798,0.4431372549019608,0.6196078431372549,0.9568627450980391,0.8640522875816994,0.8928104575163399,0.9411764705882352,0.722875816993464,0.25359477124183005,1,0,0.6196078431372549,0.11889400921658988,-0.1931203931203931
Bare Sediment,578,840,959,1204,1168,1166,1200,1050,687,1247,482,956,0.12549019607843137,0.46797385620915033,0.6235294117647059,0.9437908496732026,0.8967320261437909,0.8941176470588236,0.938562091503268,0.742483660130719,0.2679738562091503,1,0,0.6196078431372549,0.11326860841423948,-0.1780821917808219
Bare Sediment,604,850,954,1200,1168,1166,1200,1050,687,1247,482,956,0.15947712418300652,0.48104575163398694,0.6169934640522876,0.938562091503268,0.8967320261437909,0.8941176470588236,0.938562091503268,0.742483660130719,0.2679738562091503,1,0,0.6196078431372549,0.11420612813370472,-0.17073170731707318
Bare Sediment,592,809,951,1138,1132,1122,1175,826,525,1195,473,874,0.16481994459833796,0.46537396121883656,0.6620498614958449,0.9210526315789472,0.912742382271468,0.8988919667590027,0.9722991689750692,0.4889196675900277,0.07202216066481995,1,0,0.5554016620498615,0.08951651507898516,-0.1689779147406266
Bare Sediment,530,780,932,1110,1132,1122,1175,826,525,1195,473,874,0.07894736842105263,0.425207756232687,0.6357340720221607,0.8822714681440443,0.912742382271468,0.8988919667590027,0.9722991689750692,0.4889196675900277,0.07202216066481995,1,0,0.5554016620498615,0.0871694417238002,-0.1746031746031746
Bare Sediment,518,778,929,1100,1111,1087,1138,525,293,1133,473,874,0.26627218934911245,0.5739644970414202,0.7526627218934911,0.9550295857988166,0.9680473372781064,0.9396449704142013,1,0.27455621301775146,0,0.9940828402366864,0.21301775147928995,0.6875739644970414,0.0842779694430754,-0.17145899893503727
Bare Sediment,540,767,929,1122,1111,1087,1138,525,293,1133,473,874,0.2923076923076923,0.5609467455621302,0.7526627218934911,0.9810650887573964,0.9680473372781064,0.9396449704142013,1,0.27455621301775146,0,0.9940828402366864,0.21301775147928995,0.6875739644970414,0.09410043881033642,-0.18793012175754367
Bare Sediment,547,783,927,1134,1121,1087,1143,512,280,1136,473,874,0.3093858632676709,0.5828505214368482,0.7497103128621089,0.9895712630359212,0.9745075318655853,0.9351100811123986,1,0.2688296639629201,0,0.9918887601390498,0.22363847045191193,0.6882966396292005,0.10043668122270742,-0.18309859154929575
Bare Sediment,578,784,920,1108,1121,1087,1143,512,280,1136,473,874,0.34530706836616454,0.5840092699884125,0.7415990730011588,0.9594438006952491,0.9745075318655853,0.9351100811123986,1,0.2688296639629201,0,0.9918887601390498,0.22363847045191193,0.6882966396292005,0.09270216962524656,-0.17124735729386892
Bare Sediment,554,786,908,1110,1144,1126,1157,618,361,1164,475,862,0.2403486924034869,0.5292652552926526,0.6811955168119551,0.9327521793275216,0.975093399750934,0.9526774595267746,0.9912826899128268,0.32004981320049813,0,1,0.14196762141967623,0.6239103362391034,0.10009910802775024,-0.17088607594936708
Bare Sediment,538,802,910,1150,1144,1126,1157,618,361,1164,475,862,0.22042341220423411,0.5491905354919053,0.6836861768368617,0.9825653798256538,0.975093399750934,0.9526774595267746,0.9912826899128268,0.32004981320049813,0,1,0.14196762141967623,0.6239103362391034,0.11650485436893204,-0.17827868852459017
Bare Sediment,560,802,922,1182,1156,1155,1200,766,457,1193,475,862,0.1386271870794078,0.46433378196500674,0.6258411843876177,0.9757738896366084,0.9407806191117092,0.9394347240915208,1,0.4158815612382234,0,0.990578734858681,0.02422611036339165,0.5450874831763123,0.12357414448669202,-0.19153225806451613
